AveCPU,CPUTimeRAW,ElapsedRaw,AveVMSize,MaxRSS,AveRSS,MaxVMSize,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Planned,ConsumedEnergyRaw,AvePages,MaxPages,JobName,Partition,NNodes,JobID,Bootstrap,Thread,Tamanho,Nome do Arquivo,Consumo de Energia P0 (J),Consumo de Energia P1 (J),Consumo de Energia Total (J),Power P0 (W),Power P1 (W),Power Total (W),Potência por nó (W),Tempo (s),NodeList,EDP
1399.0,2448,51,4209400.0,145028.0,145028.0,4209400.0,1198.08,4239.36,1198.08,4239.36,1.0,0,39.0,39.0,100bs-1n-48th-242689s-DENV_2-mexico-BVBRC_genome_sequence,sequana_cpu_dev,1,11327606.0,100,48,242689,DENV_2-mexico-BVBRC_genome_sequence,4534.45,4728.7,9263.15,92.54,96.5,189.04,189.04,49.0, sdumont6165,472420.64999999997
1397.0,2832,59,4209544.0,147068.0,147068.0,4209544.0,1198.08,4239.36,1198.08,4239.36,1.0,0,28.0,28.0,100bs-1n-48th-242689s-DENV_2-mexico-BVBRC_genome_sequence,sequana_cpu_dev,1,11327608.0,100,48,242689,DENV_2-mexico-BVBRC_genome_sequence,5700.06,5937.33,11637.39,103.64,107.95,211.59,211.59,55.0, sdumont6165,686606.01
1398.0,2592,54,4209400.0,146372.0,146372.0,4209400.0,1198.08,4239.36,1198.08,4239.36,1.0,0,30.0,30.0,100bs-1n-48th-242689s-DENV_2-mexico-BVBRC_genome_sequence,sequana_cpu_dev,1,11327609.0,100,48,242689,DENV_2-mexico-BVBRC_genome_sequence,5680.99,5887.92,11568.91,109.25,113.23,222.48,222.48,52.0, sdumont6165,624721.14
22930.0,23760,495,4209708.0,152732.0,152732.0,4209708.0,1904.64,4741.12,1904.64,4741.12,1.0,0,28.0,28.0,1000bs-1n-48th-242689s-DENV_2-mexico-BVBRC_genome_sequence,sequana_cpu_dev,1,11327611.0,1000,48,242689,DENV_2-mexico-BVBRC_genome_sequence,55182.9,57548.43,112731.32,111.93,116.73,228.66,228.66,493.0, sdumont6165,55802003.400000006
22926.0,23568,491,4209560.0,156468.0,156468.0,4209560.0,1904.64,4751.36,1904.64,4751.36,1.0,0,19.0,19.0,1000bs-1n-48th-242689s-DENV_2-mexico-BVBRC_genome_sequence,sequana_cpu_dev,1,11327615.0,1000,48,242689,DENV_2-mexico-BVBRC_genome_sequence,54123.22,56504.83,110628.05,110.68,115.55,226.23,226.23,489.0, sdumont6165,54318372.550000004
25761.0,26352,549,4209560.0,156472.0,156472.0,4209560.0,2007.04,4751.36,2007.04,4751.36,1.0,0,37.0,37.0,1000bs-1n-48th-242689s-DENV_2-mexico-BVBRC_genome_sequence,sequana_cpu_dev,1,11327618.0,1000,48,242689,DENV_2-mexico-BVBRC_genome_sequence,68098.37,64397.04,132495.41,124.49,117.73,242.22,242.22,547.0, sdumont6167,72739980.09
25749.0,26448,551,4209560.0,154780.0,154780.0,4209560.0,2017.28,4751.36,2017.28,4751.36,1.0,0,44.0,44.0,1000bs-1n-48th-242689s-DENV_2-mexico-BVBRC_genome_sequence,sequana_cpu_dev,1,11327620.0,1000,48,242689,DENV_2-mexico-BVBRC_genome_sequence,69110.29,66181.18,135291.47,125.88,120.55,246.43,246.43,549.0, sdumont6167,74545599.97
704.0,744,31,2587052.0,142560.0,142560.0,2587052.0,1198.08,4259.84,1198.08,4259.84,1.0,0,20.0,20.0,100bs-1n-24th-242689s-DENV_2-mexico-BVBRC_genome_sequence,sequana_cpu_dev,1,11327621.0,100,24,242689,DENV_2-mexico-BVBRC_genome_sequence,2367.22,848.2,3215.42,78.91,28.27,107.18,107.18,30.0, sdumont6165,99678.02
0.0,744,31,265348.0,1036.0,1036.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-1n-24th-242689s-DENV_2-mexico-BVBRC_genome_sequence,sequana_cpu_dev,1,11327622.0,100,24,242689,DENV_2-mexico-BVBRC_genome_sequence,2369.72,847.16,3216.88,81.71,29.21,110.93,110.93,29.0, sdumont6165,99723.28
0.0,744,31,265348.0,3040.0,3040.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-1n-24th-242689s-DENV_2-mexico-BVBRC_genome_sequence,sequana_cpu_dev,1,11327623.0,100,24,242689,DENV_2-mexico-BVBRC_genome_sequence,2373.2,849.42,3222.63,79.11,28.31,107.42,107.42,30.0, sdumont6165,99901.53
0.0,744,31,265348.0,1036.0,1036.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-1n-24th-242689s-DENV_2-mexico-BVBRC_genome_sequence,sequana_cpu_dev,1,11327624.0,100,24,242689,DENV_2-mexico-BVBRC_genome_sequence,2369.33,847.48,3216.81,81.7,29.22,110.92,110.92,29.0, sdumont6165,99721.11
6447.0,6960,290,2587224.0,150956.0,150956.0,2587224.0,1587.2,4720.64,1587.2,4720.64,1.0,0,16.0,16.0,1000bs-1n-24th-242689s-DENV_2-mexico-BVBRC_genome_sequence,sequana_cpu_dev,1,11327625.0,1000,24,242689,DENV_2-mexico-BVBRC_genome_sequence,34091.08,11906.82,45997.9,117.96,41.2,159.16,159.16,289.0, sdumont6165,13339391.0
6450.0,7224,301,2587232.0,150932.0,150932.0,2587232.0,1587.2,4720.64,1587.2,4720.64,1.0,0,26.0,26.0,1000bs-1n-24th-242689s-DENV_2-mexico-BVBRC_genome_sequence,sequana_cpu_dev,1,11327626.0,1000,24,242689,DENV_2-mexico-BVBRC_genome_sequence,32890.23,11534.01,44424.24,114.6,40.19,154.79,154.79,287.0, sdumont6165,13371696.24
6448.0,6840,285,2587228.0,148968.0,148968.0,2587228.0,1587.2,4730.88,1587.2,4730.88,1.0,0,15.0,15.0,1000bs-1n-24th-242689s-DENV_2-mexico-BVBRC_genome_sequence,sequana_cpu_dev,1,11327628.0,1000,24,242689,DENV_2-mexico-BVBRC_genome_sequence,32955.81,11553.87,44509.68,116.45,40.83,157.28,157.28,283.0, sdumont6165,12685258.8
6446.0,7176,299,2587228.0,147004.0,147004.0,2587228.0,1587.2,4700.16,1587.2,4700.16,1.0,0,14.0,14.0,1000bs-1n-24th-242689s-DENV_2-mexico-BVBRC_genome_sequence,sequana_cpu_dev,1,11327630.0,1000,24,242689,DENV_2-mexico-BVBRC_genome_sequence,35107.06,12439.73,47546.8,117.81,41.74,159.55,159.55,298.0, sdumont6165,14216493.200000001
59.0,102,51,1100804.0,139176.0,139176.0,1100804.0,1198.08,4239.36,1198.08,4239.36,1.0,0,0.0,0.0,100bs-1n-2th-242689s-DENV_2-mexico-BVBRC_genome_sequence,sequana_cpu_dev,1,11327632.0,100,2,242689,DENV_2-mexico-BVBRC_genome_sequence,2372.06,1658.35,4030.41,47.44,33.17,80.61,80.61,50.0, sdumont6165,205550.91
59.0,102,51,1100804.0,139400.0,139400.0,1100804.0,1198.08,4239.36,1198.08,4239.36,1.0,0,0.0,0.0,100bs-1n-2th-242689s-DENV_2-mexico-BVBRC_genome_sequence,sequana_cpu_dev,1,11327635.0,100,2,242689,DENV_2-mexico-BVBRC_genome_sequence,2371.56,1655.97,4027.53,47.43,33.12,80.55,80.55,50.0, sdumont6165,205404.03
59.0,118,59,1100952.0,139348.0,139348.0,1100952.0,1198.08,4239.36,1198.08,4239.36,1.0,0,0.0,0.0,100bs-1n-2th-242689s-DENV_2-mexico-BVBRC_genome_sequence,sequana_cpu_dev,1,11327636.0,100,2,242689,DENV_2-mexico-BVBRC_genome_sequence,2358.87,1662.1,4020.97,47.18,33.24,80.42,80.42,50.0, sdumont6165,237237.22999999998
59.0,102,51,1100916.0,139828.0,139828.0,1100916.0,1198.08,4239.36,1198.08,4239.36,1.0,0,0.0,0.0,100bs-1n-2th-242689s-DENV_2-mexico-BVBRC_genome_sequence,sequana_cpu_dev,1,11327639.0,100,2,242689,DENV_2-mexico-BVBRC_genome_sequence,2370.62,1651.2,4021.82,47.41,33.02,80.44,80.44,50.0, sdumont6165,205112.82
954.0,998,499,1100920.0,145796.0,145796.0,1100920.0,1904.64,4741.12,1904.64,4741.12,1.0,0,0.0,0.0,1000bs-1n-2th-242689s-DENV_2-mexico-BVBRC_genome_sequence,sequana_cpu_dev,1,11327653.0,1000,2,242689,DENV_2-mexico-BVBRC_genome_sequence,28682.02,19949.96,48631.97,57.59,40.06,97.65,97.65,498.0, sdumont6165,24267353.03
954.0,1002,501,1106884.0,146732.0,146732.0,1106884.0,1914.88,4730.88,1914.88,4730.88,5.0,0,0.0,0.0,1000bs-1n-2th-242689s-DENV_2-mexico-BVBRC_genome_sequence,sequana_cpu_dev,1,11327688.0,1000,2,242689,DENV_2-mexico-BVBRC_genome_sequence,28647.29,19949.75,48597.04,57.29,39.9,97.19,97.19,500.0, sdumont6165,24347117.04
954.0,996,498,1101068.0,143820.0,143820.0,1101068.0,1904.64,4741.12,1904.64,4741.12,6.0,0,0.0,0.0,1000bs-1n-2th-242689s-DENV_2-mexico-BVBRC_genome_sequence,sequana_cpu_dev,1,11327725.0,1000,2,242689,DENV_2-mexico-BVBRC_genome_sequence,28672.52,20000.11,48672.63,57.69,40.24,97.93,97.93,497.0, sdumont6165,24238969.74
952.0,1000,500,1100920.0,145796.0,145796.0,1100920.0,1904.64,4741.12,1904.64,4741.12,3.0,0,0.0,0.0,1000bs-1n-2th-242689s-DENV_2-mexico-BVBRC_genome_sequence,sequana_cpu_dev,1,11327729.0,1000,2,242689,DENV_2-mexico-BVBRC_genome_sequence,28683.43,19986.96,48670.38,57.48,40.05,97.54,97.54,499.0, sdumont6165,24335190.0
2851.0,3024,63,4209484.0,150092.0,150092.0,4209484.0,1372.16,4311.04,1372.16,4311.04,2.0,0,38.0,38.0,100bs-1n-48th-287037s-DENV_2-peru-BVBRC_genome_sequence,sequana_cpu_dev,1,11327730.0,100,48,287037,DENV_2-peru-BVBRC_genome_sequence,5600.34,5852.11,11452.45,91.81,95.94,187.75,187.75,61.0, sdumont6165,721504.3500000001
1388.0,2544,53,4209484.0,145672.0,145672.0,4209484.0,1290.24,4249.6,1290.24,4249.6,9.0,0,24.0,24.0,100bs-1n-48th-287037s-DENV_2-peru-BVBRC_genome_sequence,sequana_cpu_dev,1,11327731.0,100,48,287037,DENV_2-peru-BVBRC_genome_sequence,5643.73,5906.94,11550.67,110.66,115.82,226.48,226.48,51.0, sdumont6165,612185.51
2827.0,3120,65,4209484.0,152300.0,152300.0,4209484.0,1331.2,4270.08,1331.2,4270.08,16.0,0,22.0,22.0,100bs-1n-48th-287037s-DENV_2-peru-BVBRC_genome_sequence,sequana_cpu_dev,1,11327732.0,100,48,287037,DENV_2-peru-BVBRC_genome_sequence,6783.56,7003.14,13786.7,107.68,111.16,218.84,218.84,63.0, sdumont6165,896135.5
1396.0,2928,61,4209484.0,146196.0,146196.0,4209484.0,1290.24,4239.36,1290.24,4239.36,29.0,0,36.0,36.0,100bs-1n-48th-287037s-DENV_2-peru-BVBRC_genome_sequence,sequana_cpu_dev,1,11327733.0,100,48,287037,DENV_2-peru-BVBRC_genome_sequence,5624.55,5867.63,11492.18,95.33,99.45,194.78,194.78,59.0, sdumont6165,701022.98
27206.0,28608,596,4215052.0,151448.0,151448.0,4215052.0,2140.16,4802.56,2140.16,4802.56,6.0,0,50.0,50.0,1000bs-1n-48th-287037s-DENV_2-peru-BVBRC_genome_sequence,sequana_cpu_dev,1,11327734.0,1000,48,287037,DENV_2-peru-BVBRC_genome_sequence,65977.39,69486.9,135464.29,111.07,116.98,228.05,228.05,594.0, sdumont6165,80736716.84
28564.0,29280,610,4215364.0,150832.0,150832.0,4215364.0,2191.36,4812.8,2191.36,4812.8,10.0,0,276.0,276.0,1000bs-1n-48th-287037s-DENV_2-peru-BVBRC_genome_sequence,sequana_cpu_dev,1,11327736.0,1000,48,287037,DENV_2-peru-BVBRC_genome_sequence,71944.46,66414.99,138359.45,118.52,109.42,227.94,227.94,607.0, sdumont6232,84399264.5
27227.0,27456,572,4209492.0,154536.0,154536.0,4209492.0,2140.16,4823.04,2140.16,4823.04,4.0,0,27.0,27.0,1000bs-1n-48th-287037s-DENV_2-peru-BVBRC_genome_sequence,sequana_cpu_dev,1,11327737.0,1000,48,287037,DENV_2-peru-BVBRC_genome_sequence,62403.26,65453.45,127856.7,109.48,114.83,224.31,224.31,570.0, sdumont6165,73134032.39999999
27233.0,28848,601,4209656.0,152816.0,152816.0,4209656.0,2140.16,4792.32,2140.16,4792.32,14.0,0,44.0,44.0,1000bs-1n-48th-287037s-DENV_2-peru-BVBRC_genome_sequence,sequana_cpu_dev,1,11327738.0,1000,48,287037,DENV_2-peru-BVBRC_genome_sequence,65617.24,67844.46,133461.7,109.54,113.26,222.81,222.81,599.0, sdumont6165,80210481.7
704.0,768,32,2587456.0,143260.0,143260.0,2587456.0,1290.24,4270.08,1290.24,4270.08,2.0,0,21.0,21.0,100bs-1n-24th-287037s-DENV_2-peru-BVBRC_genome_sequence,sequana_cpu_dev,1,11327739.0,100,24,287037,DENV_2-peru-BVBRC_genome_sequence,2326.9,852.08,3178.98,77.56,28.4,105.97,105.97,30.0, sdumont6165,101727.36
704.0,768,32,2587476.0,149440.0,149440.0,2587476.0,1290.24,4270.08,1290.24,4270.08,7.0,0,32.0,32.0,100bs-1n-24th-287037s-DENV_2-peru-BVBRC_genome_sequence,sequana_cpu_dev,1,11327740.0,100,24,287037,DENV_2-peru-BVBRC_genome_sequence,3504.24,1270.89,4775.13,113.04,41.0,154.04,154.04,31.0, sdumont6165,152804.16
705.0,768,32,2587460.0,143496.0,143496.0,2587460.0,1290.24,4270.08,1290.24,4270.08,12.0,0,8.0,8.0,100bs-1n-24th-287037s-DENV_2-peru-BVBRC_genome_sequence,sequana_cpu_dev,1,11327741.0,100,24,287037,DENV_2-peru-BVBRC_genome_sequence,3502.34,1271.57,4773.92,112.98,41.02,154.0,154.0,31.0, sdumont6165,152765.44
705.0,768,32,2587476.0,141364.0,141364.0,2587476.0,1290.24,4270.08,1290.24,4270.08,30.0,0,13.0,13.0,100bs-1n-24th-287037s-DENV_2-peru-BVBRC_genome_sequence,sequana_cpu_dev,1,11327742.0,100,24,287037,DENV_2-peru-BVBRC_genome_sequence,3507.13,1271.8,4778.94,116.9,42.39,159.3,159.3,30.0, sdumont6165,152926.08
7166.0,7392,308,2587464.0,151876.0,151876.0,2587464.0,1720.32,4802.56,1720.32,4802.56,4.0,0,27.0,27.0,1000bs-1n-24th-287037s-DENV_2-peru-BVBRC_genome_sequence,sequana_cpu_dev,1,11327744.0,1000,24,287037,DENV_2-peru-BVBRC_genome_sequence,34489.29,12376.95,46866.23,112.71,40.45,153.16,153.16,306.0, sdumont6165,14434798.840000002
7153.0,7680,320,2587476.0,152008.0,152008.0,2587476.0,1720.32,4782.08,1720.32,4782.08,15.0,0,23.0,23.0,1000bs-1n-24th-287037s-DENV_2-peru-BVBRC_genome_sequence,sequana_cpu_dev,1,11327745.0,1000,24,287037,DENV_2-peru-BVBRC_genome_sequence,36951.78,13307.51,50259.29,115.84,41.72,157.55,157.55,319.0, sdumont6165,16082972.8
7166.0,7272,303,2587448.0,152164.0,152164.0,2587448.0,1720.32,4812.8,1720.32,4812.8,9.0,0,18.0,18.0,1000bs-1n-24th-287037s-DENV_2-peru-BVBRC_genome_sequence,sequana_cpu_dev,1,11327746.0,1000,24,287037,DENV_2-peru-BVBRC_genome_sequence,34539.39,12419.31,46958.7,114.37,41.12,155.49,155.49,302.0, sdumont6165,14228486.1
7166.0,7248,302,2587476.0,148112.0,148112.0,2587476.0,1720.32,4823.04,1720.32,4823.04,2.0,0,21.0,21.0,1000bs-1n-24th-287037s-DENV_2-peru-BVBRC_genome_sequence,sequana_cpu_dev,1,11327747.0,1000,24,287037,DENV_2-peru-BVBRC_genome_sequence,34525.47,12421.82,46947.29,115.08,41.41,156.49,156.49,300.0, sdumont6165,14178081.58
59.0,62,31,1100868.0,139108.0,139108.0,1100868.0,1290.24,4270.08,1290.24,4270.08,8.0,0,0.0,0.0,100bs-1n-2th-287037s-DENV_2-peru-BVBRC_genome_sequence,sequana_cpu_dev,1,11327748.0,100,2,287037,DENV_2-peru-BVBRC_genome_sequence,1167.24,830.89,1998.13,38.91,27.7,66.6,66.6,30.0, sdumont6165,61942.030000000006
58.0,64,32,1100868.0,138852.0,138852.0,1100868.0,1290.24,4270.08,1290.24,4270.08,9.0,0,0.0,0.0,100bs-1n-2th-287037s-DENV_2-peru-BVBRC_genome_sequence,sequana_cpu_dev,1,11327750.0,100,2,287037,DENV_2-peru-BVBRC_genome_sequence,1749.72,1244.21,2993.93,56.44,40.14,96.58,96.58,31.0, sdumont6165,95805.76
59.0,64,32,1100868.0,139116.0,139116.0,1100868.0,1290.24,4270.08,1290.24,4270.08,6.0,0,0.0,0.0,100bs-1n-2th-287037s-DENV_2-peru-BVBRC_genome_sequence,sequana_cpu_dev,1,11327751.0,100,2,287037,DENV_2-peru-BVBRC_genome_sequence,1157.12,824.28,1981.4,38.57,27.48,66.05,66.05,30.0, sdumont6165,63404.8
59.0,62,31,1100868.0,138924.0,138924.0,1100868.0,1290.24,4270.08,1290.24,4270.08,13.0,0,0.0,0.0,100bs-1n-2th-287037s-DENV_2-peru-BVBRC_genome_sequence,sequana_cpu_dev,1,11327752.0,100,2,287037,DENV_2-peru-BVBRC_genome_sequence,1163.45,824.2,1987.65,38.78,27.47,66.26,66.26,30.0, sdumont6165,61617.15
595.0,602,301,1100900.0,147292.0,147292.0,1100900.0,2170.88,5222.4,2170.88,5222.4,16.0,0,0.0,0.0,1000bs-1n-2th-287037s-DENV_2-peru-BVBRC_genome_sequence,sequana_cpu_dev,1,11327753.0,1000,2,287037,DENV_2-peru-BVBRC_genome_sequence,17080.12,12102.5,29182.62,56.93,40.34,97.28,97.28,300.0, sdumont6165,8783968.62
535.0,602,301,1100900.0,145376.0,145376.0,1100900.0,1669.12,4761.6,1669.12,4761.6,12.0,0,0.0,0.0,1000bs-1n-2th-287037s-DENV_2-peru-BVBRC_genome_sequence,sequana_cpu_dev,1,11327754.0,1000,2,287037,DENV_2-peru-BVBRC_genome_sequence,17057.24,12123.24,29180.48,56.86,40.41,97.27,97.27,300.0, sdumont6165,8783324.48
595.0,602,301,1101048.0,147584.0,147584.0,1101048.0,1720.32,4823.04,1720.32,4823.04,2.0,0,0.0,0.0,1000bs-1n-2th-287037s-DENV_2-peru-BVBRC_genome_sequence,sequana_cpu_dev,1,11327755.0,1000,2,287037,DENV_2-peru-BVBRC_genome_sequence,17075.68,12086.49,29162.17,56.92,40.29,97.21,97.21,300.0, sdumont6165,8777813.17
595.0,606,303,1100852.0,144956.0,144956.0,1100852.0,1720.32,4812.8,1720.32,4812.8,16.0,0,0.0,0.0,1000bs-1n-2th-287037s-DENV_2-peru-BVBRC_genome_sequence,sequana_cpu_dev,1,11327756.0,1000,2,287037,DENV_2-peru-BVBRC_genome_sequence,17090.94,12124.26,29215.2,56.59,40.15,96.74,96.74,302.0, sdumont6165,8852205.6
1397.0,2640,55,4209196.0,143308.0,143308.0,4209196.0,1177.6,4239.36,1177.6,4239.36,6.0,0,41.0,41.0,100bs-1n-48th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,1,11327757.0,100,48,231143,DENV_3-colombia-BVBRC_genome_sequence,5622.58,5824.0,11446.59,106.09,109.89,215.97,215.97,53.0, sdumont6165,629562.45
1396.0,2640,55,4209196.0,145400.0,145400.0,4209196.0,1177.6,4239.36,1177.6,4239.36,12.0,0,30.0,30.0,100bs-1n-48th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,1,11327758.0,100,48,231143,DENV_3-colombia-BVBRC_genome_sequence,5639.82,5875.21,11515.03,106.41,110.85,217.26,217.26,53.0, sdumont6165,633326.65
1395.0,2688,56,4209336.0,145620.0,145620.0,4209336.0,1177.6,4239.36,1177.6,4239.36,19.0,0,33.0,33.0,100bs-1n-48th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,1,11327759.0,100,48,231143,DENV_3-colombia-BVBRC_genome_sequence,5635.22,5848.74,11483.97,102.46,106.34,208.8,208.8,55.0, sdumont6165,643102.32
1396.0,2640,55,4209336.0,145736.0,145736.0,4209336.0,1177.6,4239.36,1177.6,4239.36,5.0,0,19.0,19.0,100bs-1n-48th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,1,11327760.0,100,48,231143,DENV_3-colombia-BVBRC_genome_sequence,5635.05,5844.33,11479.38,104.35,108.23,212.58,212.58,54.0, sdumont6165,631365.8999999999
21476.0,22800,475,4209496.0,153388.0,153388.0,4209496.0,1832.96,4720.64,1832.96,4720.64,10.0,0,33.0,33.0,1000bs-1n-48th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,1,11327762.0,1000,48,231143,DENV_3-colombia-BVBRC_genome_sequence,52590.12,54959.89,107550.01,111.18,116.19,227.38,227.38,473.0, sdumont6165,51086254.75
22921.0,23184,483,4209344.0,153256.0,153256.0,4209344.0,1884.16,4741.12,1884.16,4741.12,7.0,0,36.0,36.0,1000bs-1n-48th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,1,11327763.0,1000,48,231143,DENV_3-colombia-BVBRC_genome_sequence,53403.89,55738.42,109142.31,110.8,115.64,226.44,226.44,482.0, sdumont6165,52715735.73
24333.0,25200,525,4215056.0,153324.0,153324.0,4215056.0,1935.36,4730.88,1935.36,4730.88,3.0,0,23.0,23.0,1000bs-1n-48th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,1,11327764.0,1000,48,231143,DENV_3-colombia-BVBRC_genome_sequence,58403.39,60664.01,119067.4,111.88,116.21,228.1,228.1,522.0, sdumont6165,62510385.0
22913.0,23280,485,4209492.0,155508.0,155508.0,4209492.0,1884.16,4741.12,1884.16,4741.12,4.0,0,33.0,33.0,1000bs-1n-48th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,1,11327765.0,1000,48,231143,DENV_3-colombia-BVBRC_genome_sequence,53644.17,55978.3,109622.47,111.06,115.9,226.96,226.96,483.0, sdumont6165,53166897.95
0.0,720,30,265348.0,1040.0,1040.0,265348.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,100bs-1n-24th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,1,11327766.0,100,24,231143,DENV_3-colombia-BVBRC_genome_sequence,2341.93,860.13,3202.07,83.64,30.72,114.36,114.36,28.0, sdumont6165,96062.1
653.0,744,31,2587004.0,141792.0,141792.0,2587004.0,1177.6,4259.84,1177.6,4259.84,7.0,0,266.0,266.0,100bs-1n-24th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,1,11327777.0,100,24,231143,DENV_3-colombia-BVBRC_genome_sequence,2143.78,739.1,2882.87,71.46,24.64,96.1,96.1,30.0, sdumont6166,89368.97
0.0,720,30,265348.0,3144.0,3144.0,265348.0,0.0,0.0,0.0,0.0,12.0,0,0.0,0.0,100bs-1n-24th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,1,11327778.0,100,24,231143,DENV_3-colombia-BVBRC_genome_sequence,2296.0,762.6,3058.61,79.17,26.3,105.47,105.47,29.0, sdumont6166,91758.3
0.0,720,30,265348.0,1036.0,1036.0,265348.0,0.0,0.0,0.0,0.0,22.0,0,0.0,0.0,100bs-1n-24th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,1,11327779.0,100,24,231143,DENV_3-colombia-BVBRC_genome_sequence,2323.51,760.78,3084.29,82.98,27.17,110.15,110.15,28.0, sdumont6166,92528.7
6449.0,6744,281,2587160.0,148812.0,148812.0,2587160.0,1566.72,4720.64,1566.72,4720.64,4.0,0,19.0,19.0,1000bs-1n-24th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,1,11327780.0,1000,24,231143,DENV_3-colombia-BVBRC_genome_sequence,32188.69,10351.82,42540.51,115.37,37.1,152.47,152.47,279.0, sdumont6166,11953883.31
6441.0,6864,286,2587012.0,145956.0,145956.0,2587012.0,1566.72,4710.4,1566.72,4710.4,15.0,0,17.0,17.0,1000bs-1n-24th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,1,11327782.0,1000,24,231143,DENV_3-colombia-BVBRC_genome_sequence,32110.55,10353.52,42464.06,113.07,36.46,149.52,149.52,284.0, sdumont6166,12144721.16
6448.0,7008,292,2587012.0,150336.0,150336.0,2587012.0,1566.72,4720.64,1566.72,4720.64,9.0,0,20.0,20.0,1000bs-1n-24th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,1,11327785.0,1000,24,231143,DENV_3-colombia-BVBRC_genome_sequence,32185.21,11534.25,43719.46,115.77,41.49,157.26,157.26,278.0, sdumont6165,12766082.32
6450.0,6672,278,2587012.0,146300.0,146300.0,2587012.0,1566.72,4730.88,1566.72,4730.88,2.0,0,22.0,22.0,1000bs-1n-24th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,1,11327786.0,1000,24,231143,DENV_3-colombia-BVBRC_genome_sequence,32209.18,11543.87,43753.05,116.28,41.67,157.95,157.95,277.0, sdumont6165,12163347.9
59.0,66,33,1100584.0,138684.0,138684.0,1100584.0,1177.6,4259.84,1177.6,4259.84,13.0,0,0.0,0.0,100bs-1n-2th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,1,11327787.0,100,2,231143,DENV_3-colombia-BVBRC_genome_sequence,1755.07,1244.79,2999.86,54.85,38.9,93.75,93.75,32.0, sdumont6165,98995.38
59.0,66,33,1100584.0,138580.0,138580.0,1100584.0,1177.6,4259.84,1177.6,4259.84,30.0,0,0.0,0.0,100bs-1n-2th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,1,11327788.0,100,2,231143,DENV_3-colombia-BVBRC_genome_sequence,1759.49,1246.29,3005.78,54.98,38.95,93.93,93.93,32.0, sdumont6165,99190.74
59.0,66,33,1100568.0,138764.0,138764.0,1100568.0,1177.6,4259.84,1177.6,4259.84,5.0,0,0.0,0.0,100bs-1n-2th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,1,11327789.0,100,2,231143,DENV_3-colombia-BVBRC_genome_sequence,1752.71,1244.2,2996.91,54.77,38.88,93.65,93.65,32.0, sdumont6165,98898.03
59.0,66,33,1100568.0,138720.0,138720.0,1100568.0,1177.6,4259.84,1177.6,4259.84,10.0,0,0.0,0.0,100bs-1n-2th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,1,11327790.0,100,2,231143,DENV_3-colombia-BVBRC_genome_sequence,1744.53,1238.94,2983.47,54.52,38.72,93.23,93.23,32.0, sdumont6165,98454.51
596.0,646,323,1100696.0,144812.0,144812.0,1100696.0,1607.68,4710.4,1607.68,4710.4,16.0,0,0.0,0.0,1000bs-1n-2th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,1,11327791.0,1000,2,231143,DENV_3-colombia-BVBRC_genome_sequence,18246.57,12900.68,31147.26,57.02,40.31,97.34,97.34,320.0, sdumont6165,10060564.979999999
595.0,642,321,1100588.0,144744.0,144744.0,1100588.0,1607.68,4710.4,1607.68,4710.4,3.0,0,0.0,0.0,1000bs-1n-2th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,1,11327792.0,1000,2,231143,DENV_3-colombia-BVBRC_genome_sequence,18263.74,12923.03,31186.77,57.07,40.38,97.46,97.46,320.0, sdumont6165,10010953.17
