AveCPU,CPUTimeRAW,ElapsedRaw,AveVMSize,MaxRSS,AveRSS,MaxVMSize,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Planned,ConsumedEnergyRaw,AvePages,MaxPages,JobName,Partition,NNodes,JobID,Processo p/ no,Thread p/ proc.,Bootstrap,Tamanho,Nome do Arquivo,Consumo de Energia P0 (J),Consumo de Energia P1 (J),Consumo de Energia Total (J),Power P0 (W),Power P1 (W),Power Total (W),Potência por nó (W),Tempo (s),Input,NodeList,EDP
577.0,6000,60,2326836.7998046875,152440.0,150404.0,2329244.0,1351.68,4259.84,1361.92,4270.08,7967.0,0,12.0,19.0,5n-1m-20th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11550546.0,1,20,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,32956.76,12185.16,45141.92,558.59,206.53,765.12,153.02,59.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6106,2708515.1999999997
0.0,990,9,265771.19921875,1064.0,1058.3994140625,267448.0,0.0,0.0,0.0,0.0,4094.0,0,0.0,0.0,5n-1m-22th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11550619.0,1,22,100,231143,DENV_3-colombia-BVBRC_genome_sequence,3693.4,1322.6,5015.99,527.63,188.94,716.57,143.31,7.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6067,45143.909999999996
0.0,990,9,265771.19921875,1068.0,1059.19921875,267448.0,0.0,0.0,0.0,0.0,1443.0,0,0.0,0.0,5n-1m-22th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11550657.0,1,22,100,231143,DENV_3-colombia-BVBRC_genome_sequence,3744.79,1300.42,5045.21,468.1,162.55,630.65,126.13,8.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6067,45406.89
0.0,990,9,265771.19921875,3212.0,2331.19921875,267448.0,0.0,0.0,0.0,0.0,590.0,0,0.0,0.0,5n-1m-22th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11550681.0,1,22,100,231143,DENV_3-colombia-BVBRC_genome_sequence,3798.46,1346.49,5144.94,501.5,178.22,679.72,135.94,7.6,DENV_3-colombia-BVBRC_genome_sequence, sdumont6050,46304.46
0.0,990,9,265771.19921875,1064.0,1056.7998046875,267448.0,0.0,0.0,0.0,0.0,21.0,0,0.0,0.0,5n-1m-22th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11550691.0,1,22,100,231143,DENV_3-colombia-BVBRC_genome_sequence,3756.64,1331.21,5087.85,607.87,215.65,823.52,164.7,6.2,DENV_3-colombia-BVBRC_genome_sequence, sdumont6042,45790.65
0.0,990,9,265771.19921875,3244.0,2336.0,267448.0,0.0,0.0,0.0,0.0,23.0,0,0.0,0.0,5n-1m-22th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11550695.0,1,22,100,231143,DENV_3-colombia-BVBRC_genome_sequence,3776.14,1359.77,5135.9,539.45,194.25,733.7,146.74,7.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6182,46223.1
1289.0,8250,75,2465412.0,158468.0,152688.7998046875,2481552.0,2529.28,4300.8,6318.08,4300.8,146.0,0,19.0,24.0,5n-1m-22th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11550701.0,1,22,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,43519.89,14804.82,58324.7,588.11,200.07,788.17,157.63,74.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6050,4374352.5
1296.0,7260,66,2465444.0,158636.0,152785.599609375,2481268.0,2529.28,4311.04,6318.08,4311.04,58.0,0,19.0,22.0,5n-1m-22th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11550705.0,1,22,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,37818.48,12982.92,50801.4,590.91,202.86,793.77,158.75,64.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6181,3352892.4
1294.0,7700,70,2465388.0,158552.0,151944.7998046875,2481268.0,2529.28,4311.04,6318.08,4311.04,30.0,0,18.0,25.0,5n-1m-22th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11550709.0,1,22,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,40355.6,13653.31,54008.91,593.46,200.78,794.25,158.85,68.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6182,3780623.7
1288.0,8140,74,2466524.7998046875,158600.0,151854.3994140625,2481268.0,2529.28,4300.8,6318.08,4300.8,108.0,0,19.0,24.0,5n-1m-22th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11550710.0,1,22,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,43012.08,14522.62,57534.7,597.39,201.7,799.09,159.82,72.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6067,4257567.8
1284.0,9460,86,2512179.19921875,160000.0,153498.3994140625,2692516.0,2570.24,4290.56,6502.4,4290.56,51.0,0,21.0,28.0,5n-1m-22th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11550718.0,1,22,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,50618.26,17037.27,67655.53,595.51,200.44,795.95,159.19,85.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6182,5818375.58
0.0,1820,14,265771.19921875,3236.0,2754.3994140625,267448.0,0.0,0.0,0.0,0.0,23.0,0,0.0,0.0,5n-1m-26th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11550721.0,1,26,100,231143,DENV_3-colombia-BVBRC_genome_sequence,6532.62,3107.85,9640.47,527.69,251.36,779.05,155.81,12.4,DENV_3-colombia-BVBRC_genome_sequence, sdumont6182,134966.58
0.0,1690,13,265771.19921875,3188.0,3155.19921875,267448.0,0.0,0.0,0.0,0.0,55.0,0,0.0,0.0,5n-1m-26th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11550725.0,1,26,100,231143,DENV_3-colombia-BVBRC_genome_sequence,6473.64,3078.74,9552.39,578.87,275.29,854.17,170.83,11.2,DENV_3-colombia-BVBRC_genome_sequence, sdumont6067,124181.06999999999
0.0,1430,11,265771.19921875,3248.0,3172.0,267448.0,0.0,0.0,0.0,0.0,26.0,0,0.0,0.0,5n-1m-26th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11550726.0,1,26,100,231143,DENV_3-colombia-BVBRC_genome_sequence,4796.87,2393.86,7190.73,522.26,260.37,782.63,156.53,9.2,DENV_3-colombia-BVBRC_genome_sequence, sdumont6182,79098.03
0.0,1820,14,265771.19921875,3216.0,3174.3994140625,267448.0,0.0,0.0,0.0,0.0,27.0,0,0.0,0.0,5n-1m-26th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11550729.0,1,26,100,231143,DENV_3-colombia-BVBRC_genome_sequence,6479.01,3052.96,9531.97,539.92,254.41,794.33,158.87,12.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6050,133447.58
0.0,1820,14,265771.19921875,3220.0,2755.19921875,267448.0,0.0,0.0,0.0,0.0,29.0,0,0.0,0.0,5n-1m-26th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11550731.0,1,26,100,231143,DENV_3-colombia-BVBRC_genome_sequence,7961.46,3666.77,11628.22,612.42,282.06,894.48,178.9,13.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6042,162795.08
2293.0,12870,99,2735784.0,161004.0,155632.0,2751632.0,3215.36,4311.04,8857.6,4311.04,0.0,0,16.0,21.0,5n-1m-26th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11550737.0,1,26,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,58334.95,27320.02,85654.98,601.39,281.65,883.04,176.61,97.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6067,8479843.02
2309.0,12220,94,2736837.599609375,155172.0,152788.0,2751632.0,3164.16,4321.28,8673.28,4321.28,2.0,0,21.0,35.0,5n-1m-26th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11550741.0,1,26,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,56100.02,26425.92,82525.94,603.23,284.15,887.38,177.48,93.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6182,7757438.36
2289.0,13780,106,2735718.3994140625,153276.0,151592.7998046875,2751632.0,3205.12,4311.04,8857.6,4311.04,4.0,0,17.0,20.0,5n-1m-26th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11550744.0,1,26,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,63763.07,29619.5,93382.58,607.27,282.09,889.36,177.87,105.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6181,9898553.48
2245.0,15730,121,2733499.19921875,155308.0,151981.599609375,2740204.0,1792.0,4311.04,1812.48,4321.28,20302.0,0,461.0,569.0,5n-1m-26th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11550748.0,1,26,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,72652.73,35192.07,107844.8,610.53,295.73,906.26,181.25,119.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6286,13049220.8
1525.0,11700,90,2732387.19921875,155272.0,151490.3994140625,2734940.0,1576.96,4280.32,1587.2,4280.32,26711.0,0,21.0,35.0,5n-1m-26th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11550943.0,1,26,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,51991.04,25607.88,77598.92,590.81,291.0,881.81,176.36,88.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6082,6983902.8
0.0,2380,17,266609.599609375,3224.0,2761.599609375,267448.0,0.0,0.0,0.0,0.0,35855.0,0,0.0,0.0,5n-1m-28th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11557495.0,1,28,100,231143,DENV_3-colombia-BVBRC_genome_sequence,7081.88,4126.55,11208.42,472.13,275.1,747.23,149.45,15.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6063,190543.14
0.0,2240,16,266609.599609375,3152.0,3136.0,267448.0,0.0,0.0,0.0,0.0,3833.0,0,0.0,0.0,5n-1m-28th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11559090.0,1,28,100,231143,DENV_3-colombia-BVBRC_genome_sequence,6222.87,3671.34,9894.21,414.86,244.76,659.61,131.92,15.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6057,158307.36
0.0,2100,15,266609.599609375,3228.0,3204.7998046875,267448.0,0.0,0.0,0.0,0.0,1443.0,0,0.0,0.0,5n-1m-28th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11559139.0,1,28,100,231143,DENV_3-colombia-BVBRC_genome_sequence,7562.07,4208.08,11770.15,540.15,300.58,840.73,168.15,14.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6057,176552.25
0.0,6300,45,266609.599609375,3184.0,2735.19921875,267448.0,0.0,0.0,0.0,0.0,577.0,0,0.0,0.0,5n-1m-28th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11559152.0,1,28,100,231143,DENV_3-colombia-BVBRC_genome_sequence,5943.78,3460.89,9404.67,540.34,314.63,854.97,170.99,11.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6077,423210.15
0.0,3080,22,265352.0,3236.0,3192.7998046875,265352.0,0.0,0.0,0.0,0.0,42915.0,0,0.0,0.0,5n-1m-28th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11559162.0,1,28,100,231143,DENV_3-colombia-BVBRC_genome_sequence,7816.66,4758.62,12575.29,399.08,243.21,642.29,128.46,19.6,DENV_3-colombia-BVBRC_genome_sequence, sdumont6049,276656.38
2380.0,15540,111,2878812.7998046875,156368.0,152809.599609375,2886812.0,5888.0,4300.8,8867.84,4300.8,69285.0,0,568.0,589.0,5n-1m-28th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11564107.0,1,28,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,61751.15,34718.74,96469.88,565.4,317.95,883.35,176.67,109.2,DENV_3-colombia-BVBRC_genome_sequence, sdumont6057,10708156.68
2479.0,14560,104,2877821.599609375,162648.0,154397.599609375,2886976.0,5928.96,4311.04,8683.52,4321.28,160.0,0,24.0,31.0,5n-1m-28th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11564907.0,1,28,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,58914.94,32875.6,91790.54,574.13,320.53,894.66,178.93,102.6,DENV_3-colombia-BVBRC_genome_sequence, sdumont6077,9546216.16
2477.0,13160,94,2927088.7998046875,162792.0,157984.0,3133648.0,5928.96,4321.28,8683.52,4321.28,25.0,0,22.0,32.0,5n-1m-28th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11564914.0,1,28,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,52545.53,29782.6,82328.13,571.15,323.72,894.87,178.97,92.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6050,7738844.220000001
2475.0,13300,95,2923172.7998046875,158248.0,153912.0,3113904.0,6000.64,4321.28,8867.84,4321.28,29.0,0,22.0,35.0,5n-1m-28th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11564916.0,1,28,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,52939.44,30065.55,83004.98,563.19,319.85,883.03,176.61,94.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6063,7885473.1
1648.0,11480,82,2877730.3994140625,154556.0,151916.7998046875,2886960.0,4311.04,4290.56,6144.0,4290.56,2.0,0,20.0,30.0,5n-1m-28th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11564917.0,1,28,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,44436.77,25804.85,70241.62,555.46,322.56,878.02,175.6,80.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6077,5759812.84
0.0,2400,15,265352.0,3176.0,2700.0,265352.0,0.0,0.0,0.0,0.0,45829.0,0,0.0,0.0,5n-1m-32th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11564991.0,1,32,100,231143,DENV_3-colombia-BVBRC_genome_sequence,6257.83,4642.11,10899.93,446.99,331.58,778.57,155.71,14.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6216,163498.95
0.0,2720,17,265352.0,3160.0,3128.7998046875,265352.0,0.0,0.0,0.0,0.0,32327.0,0,0.0,0.0,5n-1m-32th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565005.0,1,32,100,231143,DENV_3-colombia-BVBRC_genome_sequence,8447.73,6044.32,14492.05,548.0,391.74,939.75,187.95,15.4,DENV_3-colombia-BVBRC_genome_sequence, sdumont6195,246364.84999999998
0.0,1920,12,265352.0,3160.0,3092.7998046875,265352.0,0.0,0.0,0.0,0.0,6.0,0,0.0,0.0,5n-1m-32th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565074.0,1,32,100,231143,DENV_3-colombia-BVBRC_genome_sequence,4925.94,3670.24,8596.18,492.59,367.02,859.62,171.92,10.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6164,103154.16
0.0,2400,15,265352.0,3176.0,3147.19921875,265352.0,0.0,0.0,0.0,0.0,9.0,0,0.0,0.0,5n-1m-32th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565076.0,1,32,100,231143,DENV_3-colombia-BVBRC_genome_sequence,6225.23,4538.67,10763.89,470.8,343.31,814.12,162.82,13.2,DENV_3-colombia-BVBRC_genome_sequence, sdumont6195,161458.34999999998
0.0,2400,15,266609.599609375,3172.0,2722.3994140625,267448.0,0.0,0.0,0.0,0.0,13.0,0,0.0,0.0,5n-1m-32th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565078.0,1,32,100,231143,DENV_3-colombia-BVBRC_genome_sequence,6366.06,4855.15,11221.21,454.72,346.8,801.51,160.3,14.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6062,168318.15
2783.0,16320,102,3240535.19921875,163036.0,157676.7998046875,3387780.0,5928.96,4311.04,8683.52,4311.04,16.0,0,133.0,608.0,5n-1m-32th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565082.0,1,32,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,56297.71,42603.74,98901.45,562.98,426.04,989.01,197.8,100.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6063,10087947.9
2839.0,17120,107,3192805.599609375,157448.0,154101.599609375,3363296.0,5918.72,4311.04,8683.52,4321.28,28.0,0,21.0,41.0,5n-1m-32th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565084.0,1,32,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,60857.96,45415.75,106273.71,576.39,430.04,1006.43,201.29,105.6,DENV_3-colombia-BVBRC_genome_sequence, sdumont6063,11371286.97
2824.0,15520,97,3148153.599609375,163272.0,154872.7998046875,3157176.0,5888.0,4321.28,8683.52,4321.28,1.0,0,30.0,65.0,5n-1m-32th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565087.0,1,32,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,54366.86,40966.49,95333.35,566.32,426.73,993.06,198.61,96.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6063,9247334.950000001
2799.0,16000,100,3141360.0,160864.0,155941.599609375,3145452.0,3133.44,4311.04,8499.2,4321.28,669.0,0,304.0,637.0,5n-1m-32th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565091.0,1,32,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,56869.89,40743.7,97613.59,580.3,415.75,996.06,199.21,98.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6242,9761359.0
2837.0,16000,100,3141416.7998046875,160844.0,155032.7998046875,3145744.0,3164.16,4321.28,8683.52,4321.28,2.0,0,25.0,41.0,5n-1m-32th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565101.0,1,32,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,57286.8,41201.7,98488.5,584.56,420.43,1004.98,201.0,98.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6216,9848850.0
0.0,2210,13,265771.19921875,3204.0,3144.0,267448.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,5n-1m-34th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565105.0,1,34,100,231143,DENV_3-colombia-BVBRC_genome_sequence,6282.58,4960.41,11243.0,533.34,420.53,953.87,190.77,11.8,DENV_3-colombia-BVBRC_genome_sequence, sdumont6050,146159.0
0.0,2210,13,265771.19921875,3176.0,3104.0,267448.0,0.0,0.0,0.0,0.0,9.0,0,0.0,0.0,5n-1m-34th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565106.0,1,34,100,231143,DENV_3-colombia-BVBRC_genome_sequence,6044.5,4800.06,10844.55,549.5,436.37,985.87,197.17,11.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6050,140979.15
0.0,5270,31,265771.19921875,3136.0,2287.19921875,267448.0,0.0,0.0,0.0,0.0,31.0,0,0.0,0.0,5n-1m-34th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565109.0,1,34,100,231143,DENV_3-colombia-BVBRC_genome_sequence,10697.8,8411.06,19108.85,379.69,298.67,678.36,135.67,28.2,DENV_3-colombia-BVBRC_genome_sequence, sdumont6223,592374.35
0.0,2210,13,265771.19921875,3208.0,3138.3994140625,267448.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,5n-1m-34th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565111.0,1,34,100,231143,DENV_3-colombia-BVBRC_genome_sequence,6332.69,5008.97,11341.67,527.72,417.41,945.14,189.03,12.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6050,147441.71
0.0,3570,21,265771.19921875,3192.0,3133.599609375,267448.0,0.0,0.0,0.0,0.0,7.0,0,0.0,0.0,5n-1m-34th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565116.0,1,34,100,231143,DENV_3-colombia-BVBRC_genome_sequence,11061.08,8427.18,19488.26,601.33,458.37,1059.69,211.94,18.4,DENV_3-colombia-BVBRC_genome_sequence, sdumont6216,409253.45999999996
3012.0,17340,102,3322856.0,167488.0,156631.19921875,3503612.0,3174.4,4311.04,8714.24,4321.28,30.0,0,18.0,28.0,5n-1m-34th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565120.0,1,34,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,59030.96,46274.33,105305.29,590.31,462.74,1053.05,210.61,100.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6242,10741139.58
2963.0,16660,98,3328980.0,162384.0,155441.599609375,3503908.0,5867.52,4321.28,8683.52,4321.28,3395.0,0,570.0,581.0,5n-1m-34th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565126.0,1,34,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,53426.22,44533.47,97959.69,555.4,462.94,1018.35,203.67,96.2,DENV_3-colombia-BVBRC_genome_sequence, sdumont6106,9600049.620000001
2939.0,18020,106,3281017.599609375,158724.0,154320.0,3292512.0,4587.52,4311.04,8867.84,4311.04,31.0,0,241.0,589.0,5n-1m-34th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565151.0,1,34,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,60459.87,49471.09,109930.96,575.81,471.15,1046.96,209.39,105.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6106,11652681.76
3013.0,17170,101,3280035.19921875,155532.0,153299.19921875,3292652.0,4546.56,4311.04,8683.52,4321.28,3.0,0,25.0,42.0,5n-1m-34th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565154.0,1,34,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,57901.3,47318.28,105219.58,579.01,473.18,1052.2,210.44,100.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6135,10627177.58
3019.0,16490,97,3325625.599609375,159196.0,155350.3994140625,3503928.0,4536.32,4321.28,8683.52,4321.28,25.0,0,25.0,39.0,5n-1m-34th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565155.0,1,34,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,54140.33,44511.57,98651.9,567.53,466.57,1034.1,206.82,95.4,DENV_3-colombia-BVBRC_genome_sequence, sdumont6063,9569234.299999999
0.0,3040,16,266190.3994140625,3204.0,2726.3994140625,267448.0,0.0,0.0,0.0,0.0,28.0,0,0.0,0.0,5n-1m-38th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565158.0,1,38,100,231143,DENV_3-colombia-BVBRC_genome_sequence,7427.02,6360.09,13787.11,495.13,424.01,919.14,183.83,15.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6062,220593.76
0.0,2660,14,266190.3994140625,3192.0,3118.3994140625,267448.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,5n-1m-38th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565160.0,1,38,100,231143,DENV_3-colombia-BVBRC_genome_sequence,6107.54,5260.25,11367.79,508.96,438.35,947.32,189.46,12.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6135,159149.06
0.0,2850,15,266190.3994140625,3216.0,2740.0,267448.0,0.0,0.0,0.0,0.0,4.0,0,0.0,0.0,5n-1m-38th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565161.0,1,38,100,231143,DENV_3-colombia-BVBRC_genome_sequence,7537.26,6509.19,14046.45,579.79,500.71,1080.5,216.1,13.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6062,210696.75
0.0,2850,15,266190.3994140625,3196.0,3113.599609375,267448.0,0.0,0.0,0.0,0.0,7.0,0,0.0,0.0,5n-1m-38th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565163.0,1,38,100,231143,DENV_3-colombia-BVBRC_genome_sequence,6308.96,5416.65,11725.61,517.82,444.46,962.28,192.46,12.2,DENV_3-colombia-BVBRC_genome_sequence, sdumont6135,175884.15000000002
0.0,2660,14,266190.3994140625,3208.0,3140.7998046875,267448.0,0.0,0.0,0.0,0.0,10.0,0,0.0,0.0,5n-1m-38th-100bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565164.0,1,38,100,231143,DENV_3-colombia-BVBRC_genome_sequence,6821.93,5788.68,12610.6,524.76,445.28,970.05,194.01,13.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6106,176548.4
3365.0,25650,135,3550941.599609375,163544.0,157445.599609375,3562728.0,4546.56,4311.04,8683.52,4321.28,12.0,0,19.0,27.0,5n-1m-38th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565166.0,1,38,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,62097.18,53510.64,115607.81,582.54,502.09,1084.63,216.93,106.6,DENV_3-colombia-BVBRC_genome_sequence, sdumont6062,15607054.35
3368.0,19760,104,3597481.599609375,159256.0,155064.7998046875,3781460.0,4515.84,4311.04,8683.52,4311.04,28.0,0,20.0,31.0,5n-1m-38th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565168.0,1,38,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,59049.03,50666.57,109715.6,573.29,491.91,1065.2,213.04,103.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6106,11410422.4
3358.0,22990,121,3554338.3994140625,158948.0,153944.0,3566228.0,5928.96,4300.8,8683.52,4311.04,0.0,0,25.0,31.0,5n-1m-38th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565169.0,1,38,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,68843.02,60937.32,129780.34,578.51,512.08,1090.59,218.12,119.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6063,15703421.139999999
3261.0,21850,115,3599384.7998046875,163348.0,155453.599609375,3773980.0,5877.76,4300.8,8683.52,4311.04,3.0,0,251.0,602.0,5n-1m-38th-1000bs-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu,5,11565171.0,1,38,1000,231143,DENV_3-colombia-BVBRC_genome_sequence,62586.66,53920.23,116506.9,553.86,477.17,1031.03,206.21,113.0,DENV_3-colombia-BVBRC_genome_sequence, sdumont6063,13398293.5
