AveCPU,CPUTimeRAW,ElapsedRaw,AveVMSize,MaxRSS,AveRSS,MaxVMSize,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Planned,ConsumedEnergyRaw,AvePages,MaxPages,JobName,Partition,NNodes,JobID,Processo p/ no,Thread p/ proc.,Bootstrap,Tamanho,Nome do Arquivo,Consumo de Energia P0 (J),Consumo de Energia P1 (J),Consumo de Energia Total (J),Power P0 (W),Power P1 (W),Power Total (W),Potência por nó (W),Tempo (s),NodeList,EDP
11722.0,24288,506,2387646.0,154724.0,152314.0,2605408.0,2416.64,4986.88,3194.88,5324.8,54152.0,0,11.0,14.0,1n-2m-24th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,1,11541137.0,2,24,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,64561.3,64631.36,129192.66,127.84,127.98,255.83,255.83,505.0, sdumont6081,65371485.96
11427.0,23952,499,2387670.0,152940.0,152622.0,2605464.0,2416.64,4986.88,3194.88,5335.04,54253.0,0,8.0,24.0,1n-2m-24th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,1,11541138.0,2,24,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,62941.17,61724.08,124665.25,126.39,123.94,250.33,250.33,498.0, sdumont6105,62207959.75
11504.0,23376,487,2387566.0,152860.0,152324.0,2605464.0,2375.68,4986.88,3123.2,5324.8,54323.0,0,18.0,26.0,1n-2m-24th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,1,11541139.0,2,24,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,61592.22,61775.14,123367.36,126.99,127.37,254.37,254.37,485.0, sdumont6081,60079904.32
10003.0,32088,382,2871686.666015625,165932.0,165045.3330078125,2871916.0,2201.6,4485.12,2201.6,4495.36,167436.0,0,23.0,35.0,3n-1m-28th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,3,11541143.0,1,28,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,136978.25,80052.2,217030.46,359.52,210.11,569.63,189.88,381.0, sdumont6111,82905635.72
10003.0,32340,385,2871514.666015625,167668.0,165986.666015625,2871588.0,2201.6,4485.12,2201.6,4495.36,167107.0,0,28.0,35.0,3n-1m-28th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,3,11541144.0,1,28,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,140401.32,76844.71,217246.03,365.63,200.12,565.74,188.58,384.0, sdumont6181,83639721.55
12506.0,38520,428,3006949.3330078125,165836.0,165724.0,3007072.0,2304.0,4505.6,2304.0,4505.6,167020.0,0,26.0,27.0,3n-1m-30th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,3,11541145.0,1,30,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,152351.74,101676.67,254028.41,357.63,238.68,596.31,198.77,426.0, sdumont6155,108724159.48
412.0,466,233,1103988.0,148712.0,148712.0,1103988.0,3153.92,4300.8,3153.92,4300.8,1.0,0,382.0,382.0,1n-1m-2th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541247.0,1,2,100,484520,DENV_1-brazil-BVBRC_genome_sequence,14222.28,10428.99,24651.27,61.3,44.95,106.26,106.26,232.0, sdumont6168,5743745.91
416.0,462,231,1326972.0,148248.0,148248.0,1326972.0,3153.92,4300.8,3153.92,4300.8,1.0,0,0.0,0.0,1n-1m-2th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541252.0,1,2,100,484520,DENV_1-brazil-BVBRC_genome_sequence,14197.0,10349.95,24546.95,62.0,45.2,107.19,107.19,229.0, sdumont6168,5670345.45
415.0,464,232,1104160.0,148220.0,148220.0,1104160.0,3153.92,4300.8,3153.92,4300.8,1.0,0,0.0,0.0,1n-1m-2th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541258.0,1,2,100,484520,DENV_1-brazil-BVBRC_genome_sequence,14286.67,10450.09,24736.77,62.12,45.44,107.55,107.55,230.0, sdumont6168,5738930.64
417.0,458,229,1109688.0,148628.0,148628.0,1109688.0,3153.92,4300.8,3153.92,4300.8,1.0,0,0.0,0.0,1n-1m-2th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541262.0,1,2,100,484520,DENV_1-brazil-BVBRC_genome_sequence,14060.09,10275.06,24335.15,61.67,45.07,106.73,106.73,228.0, sdumont6168,5572749.350000001
476.0,536,134,1238220.0,149424.0,149424.0,1238220.0,2508.8,4290.56,2508.8,4290.56,1.0,0,0.0,0.0,1n-1m-4th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541263.0,1,4,100,484520,DENV_1-brazil-BVBRC_genome_sequence,10042.66,6015.62,16058.28,75.51,45.23,120.74,120.74,133.0, sdumont6168,2151809.52
474.0,552,138,1238220.0,145340.0,145340.0,1238220.0,2498.56,4290.56,2498.56,4290.56,1.0,0,1.0,1.0,1n-1m-4th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541265.0,1,4,100,484520,DENV_1-brazil-BVBRC_genome_sequence,10255.05,6146.81,16401.86,75.4,45.2,120.6,120.6,136.0, sdumont6168,2263456.68
463.0,556,139,1238212.0,151488.0,151488.0,1238212.0,2508.8,4290.56,2508.8,4290.56,1.0,0,387.0,387.0,1n-1m-4th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541267.0,1,4,100,484520,DENV_1-brazil-BVBRC_genome_sequence,10019.98,4959.45,14979.43,72.61,35.94,108.55,108.55,138.0, sdumont6166,2082140.77
477.0,536,134,1238220.0,145280.0,145280.0,1238220.0,2508.8,4290.56,2508.8,4290.56,1.0,0,0.0,0.0,1n-1m-4th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541268.0,1,4,100,484520,DENV_1-brazil-BVBRC_genome_sequence,9769.6,4809.87,14579.47,73.46,36.16,109.62,109.62,133.0, sdumont6166,1953648.98
527.0,648,108,1595504.0,148732.0,148732.0,1595504.0,2283.52,4280.32,2283.52,4280.32,1.0,0,1.0,1.0,1n-1m-6th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541270.0,1,6,100,484520,DENV_1-brazil-BVBRC_genome_sequence,9109.9,3813.46,12923.36,85.94,35.98,121.92,121.92,106.0, sdumont6166,1395722.88
5343.0,5512,1378,1466424.0,154720.0,154720.0,1466424.0,3768.32,5079.04,3768.32,5079.04,21316.0,0,245.0,245.0,1n-1m-4th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,1,11541277.0,1,4,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,111191.95,54833.35,166025.31,80.81,39.85,120.66,120.66,1376.0, sdumont6105,228782877.18
5261.0,5320,1330,1243904.0,153584.0,153584.0,1243904.0,3717.12,5089.28,3717.12,5089.28,22555.0,0,1.0,1.0,1n-1m-4th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,1,11541279.0,1,4,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,108387.09,53168.26,161555.35,81.56,40.01,121.56,121.56,1329.0, sdumont6105,214868615.5
5356.0,5416,1354,1466424.0,150932.0,150932.0,1466424.0,3768.32,5099.52,3768.32,5099.52,23732.0,0,1.0,1.0,1n-1m-4th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,1,11541281.0,1,4,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,109699.84,54019.38,163719.22,81.08,39.93,121.0,121.0,1353.0, sdumont6105,221675823.88
5357.0,5436,1359,1238196.0,149580.0,149580.0,1238196.0,3768.32,5089.28,3768.32,5089.28,24910.0,0,0.0,0.0,1n-1m-4th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,1,11541282.0,1,4,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,109677.42,54098.07,163775.49,80.76,39.84,120.6,120.6,1358.0, sdumont6105,222570890.91
5243.0,5372,1343,1466572.0,154860.0,154860.0,1466572.0,3717.12,5079.04,3717.12,5079.04,28749.0,0,388.0,388.0,1n-1m-4th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,1,11541284.0,1,4,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,102670.15,54641.87,157312.02,76.56,40.75,117.31,117.31,1341.0, sdumont6149,211270042.86
7378.0,7496,937,1513428.0,149600.0,149600.0,1513428.0,3092.48,5089.28,3092.48,5089.28,29550.0,0,265.0,265.0,1n-1m-8th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,1,11541286.0,1,8,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,97325.04,40210.81,137535.85,103.98,42.96,146.94,146.94,936.0, sdumont6081,128871091.45
7168.0,7408,926,1513280.0,153648.0,153648.0,1513280.0,3041.28,5068.8,3041.28,5068.8,29756.0,0,2.0,2.0,1n-1m-8th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,1,11541288.0,1,8,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,91412.45,37640.65,129053.1,98.93,40.74,139.67,139.67,924.0, sdumont6149,119503170.6
7175.0,7400,925,1513428.0,149628.0,149628.0,1513428.0,3041.28,5068.8,3041.28,5068.8,30153.0,0,2.0,2.0,1n-1m-8th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,1,11541292.0,1,8,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,96459.92,39777.76,136237.68,104.39,43.05,147.44,147.44,924.0, sdumont6081,126019854.0
7175.0,7640,955,1507700.0,149692.0,149692.0,1507700.0,3041.28,5079.04,3041.28,5079.04,30328.0,0,1.0,1.0,1n-1m-8th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,1,11541296.0,1,8,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,91394.97,37668.73,129063.7,99.13,40.86,139.98,139.98,922.0, sdumont6149,123255833.5
7392.0,7504,938,1507868.0,149672.0,149672.0,1507868.0,3092.48,5089.28,3092.48,5089.28,30721.0,0,2.0,2.0,1n-1m-8th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,1,11541298.0,1,8,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,97274.17,40214.71,137488.88,103.81,42.92,146.73,146.73,937.0, sdumont6081,128964569.44
475.0,728,91,1507712.0,145212.0,145212.0,1507712.0,2058.24,4270.08,2058.24,4270.08,5.0,0,5.0,5.0,1n-1m-8th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541299.0,1,8,100,484520,DENV_1-brazil-BVBRC_genome_sequence,9242.76,3677.78,12920.54,103.85,41.32,145.17,145.17,89.0, sdumont6169,1175769.14
8065.0,8380,838,1642840.0,152152.0,152152.0,1642840.0,2908.16,5058.56,2908.16,5058.56,30954.0,0,3.0,3.0,1n-1m-10th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,1,11541300.0,1,10,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,88863.55,33937.83,122801.38,106.3,40.6,146.89,146.89,836.0, sdumont6149,102907556.44
475.0,728,91,1507712.0,145300.0,145300.0,1507712.0,2058.24,4270.08,2058.24,4270.08,9.0,0,0.0,0.0,1n-1m-8th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541301.0,1,8,100,484520,DENV_1-brazil-BVBRC_genome_sequence,9008.23,3587.1,12595.34,100.09,39.86,139.95,139.95,90.0, sdumont6169,1146175.94
8353.0,8590,859,1648396.0,149800.0,149800.0,1648396.0,2959.36,5068.8,2959.36,5068.8,31328.0,0,1.0,1.0,1n-1m-10th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,1,11541302.0,1,10,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,96364.41,36860.46,133224.88,112.31,42.96,155.27,155.27,858.0, sdumont6081,114440171.92
475.0,720,90,1507712.0,147504.0,147504.0,1507712.0,2058.24,4270.08,2058.24,4270.08,29.0,0,2.0,2.0,1n-1m-8th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541304.0,1,8,100,484520,DENV_1-brazil-BVBRC_genome_sequence,9231.35,3691.66,12923.01,103.72,41.48,145.2,145.2,89.0, sdumont6169,1163070.9
8357.0,8580,858,1642836.0,151944.0,151944.0,1642836.0,2959.36,5079.04,2959.36,5079.04,31451.0,0,3.0,3.0,1n-1m-10th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,1,11541305.0,1,10,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,90805.65,34737.87,125543.52,106.08,40.58,146.66,146.66,856.0, sdumont6149,107716340.16
715.0,728,91,1507712.0,145132.0,145132.0,1507712.0,2344.96,4372.48,2344.96,4372.48,3.0,0,2.0,2.0,1n-1m-8th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541306.0,1,8,100,484520,DENV_1-brazil-BVBRC_genome_sequence,9175.45,3663.52,12838.97,101.95,40.71,142.66,142.66,90.0, sdumont6169,1168346.27
8353.0,8630,863,1642836.0,153744.0,153744.0,1642836.0,2959.36,5068.8,2959.36,5068.8,31834.0,0,3.0,3.0,1n-1m-10th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,1,11541311.0,1,10,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,97755.8,37193.77,134949.57,113.41,43.15,156.55,156.55,862.0, sdumont6081,116461478.91
713.0,744,93,1507712.0,151168.0,151168.0,1507712.0,2283.52,4300.8,2283.52,4300.8,8.0,0,1.0,1.0,1n-1m-8th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541312.0,1,8,100,484520,DENV_1-brazil-BVBRC_genome_sequence,9180.89,3658.47,12839.36,100.89,40.2,141.09,141.09,91.0, sdumont6169,1194060.48
594.0,840,84,1642840.0,145456.0,145456.0,1642840.0,2058.24,4270.08,2058.24,4270.08,1.0,0,3.0,3.0,1n-1m-10th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541313.0,1,10,100,484520,DENV_1-brazil-BVBRC_genome_sequence,9180.7,3509.75,12690.45,111.96,42.8,154.76,154.76,82.0, sdumont6169,1065997.8
593.0,860,86,1642840.0,145356.0,145356.0,1642840.0,2058.24,4270.08,2058.24,4270.08,910.0,0,2.0,2.0,1n-1m-10th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541316.0,1,10,100,484520,DENV_1-brazil-BVBRC_genome_sequence,8793.99,3815.35,12609.33,103.46,44.89,148.35,148.35,85.0, sdumont6168,1084402.38
594.0,850,85,1642840.0,145620.0,145620.0,1642840.0,2058.24,4270.08,2058.24,4270.08,0.0,0,2.0,2.0,1n-1m-10th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541328.0,1,10,100,484520,DENV_1-brazil-BVBRC_genome_sequence,8787.24,3796.23,12583.47,104.61,45.19,149.8,149.8,84.0, sdumont6168,1069594.95
592.0,870,87,1648392.0,145352.0,145352.0,1648392.0,2058.24,4270.08,2058.24,4270.08,1.0,0,3.0,3.0,1n-1m-10th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541332.0,1,10,100,484520,DENV_1-brazil-BVBRC_genome_sequence,8916.85,3860.22,12777.07,104.9,45.41,150.32,150.32,85.0, sdumont6168,1111605.09
594.0,870,87,1642832.0,150956.0,150956.0,1642832.0,2068.48,4270.08,2068.48,4270.08,1.0,0,4.0,4.0,1n-1m-10th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541336.0,1,10,100,484520,DENV_1-brazil-BVBRC_genome_sequence,8892.03,3853.29,12745.32,104.61,45.33,149.94,149.94,85.0, sdumont6168,1108842.84
792.0,1204,86,1913176.0,147864.0,147864.0,1913176.0,2058.24,4270.08,2058.24,4270.08,1.0,0,432.0,432.0,1n-1m-14th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541341.0,1,14,100,484520,DENV_1-brazil-BVBRC_genome_sequence,8673.19,3395.4,12068.59,102.04,39.95,141.98,141.98,85.0, sdumont6165,1037898.74
831.0,1176,84,1913028.0,145764.0,145764.0,1913028.0,2058.24,4270.08,2058.24,4270.08,1.0,0,7.0,7.0,1n-1m-14th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541344.0,1,14,100,484520,DENV_1-brazil-BVBRC_genome_sequence,8656.43,3346.5,12002.93,104.29,40.32,144.61,144.61,83.0, sdumont6165,1008246.12
831.0,1162,83,1912856.0,147664.0,147664.0,1912856.0,2058.24,4270.08,2058.24,4270.08,1.0,0,6.0,6.0,1n-1m-14th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541347.0,1,14,100,484520,DENV_1-brazil-BVBRC_genome_sequence,8687.02,3349.93,12036.94,105.94,40.85,146.79,146.79,82.0, sdumont6165,999066.02
832.0,1274,91,1913028.0,147488.0,147488.0,1913028.0,2058.24,4270.08,2058.24,4270.08,1.0,0,3.0,3.0,1n-1m-14th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541350.0,1,14,100,484520,DENV_1-brazil-BVBRC_genome_sequence,8661.28,3703.46,12364.74,105.63,45.16,150.79,150.79,82.0, sdumont6168,1125191.34
831.0,1204,86,1913028.0,145744.0,145744.0,1913028.0,2058.24,4270.08,2058.24,4270.08,1.0,0,8.0,8.0,1n-1m-14th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541352.0,1,14,100,484520,DENV_1-brazil-BVBRC_genome_sequence,8885.46,3786.73,12672.2,105.78,45.08,150.86,150.86,84.0, sdumont6168,1089809.2
949.0,1424,89,2048080.0,147420.0,147420.0,2048080.0,2058.24,4270.08,2058.24,4270.08,1.0,0,7.0,7.0,1n-1m-16th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541355.0,1,16,100,484520,DENV_1-brazil-BVBRC_genome_sequence,9343.69,3945.86,13289.55,107.4,45.35,152.75,152.75,87.0, sdumont6168,1182769.95
950.0,1344,84,2048080.0,145656.0,145656.0,2048080.0,2058.24,4270.08,2058.24,4270.08,1.0,0,4.0,4.0,1n-1m-16th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541356.0,1,16,100,484520,DENV_1-brazil-BVBRC_genome_sequence,8839.85,3695.64,12535.49,109.13,45.63,154.76,154.76,81.0, sdumont6168,1052981.16
949.0,1344,84,2048076.0,147784.0,147784.0,2048076.0,2058.24,4270.08,2058.24,4270.08,1.0,0,7.0,7.0,1n-1m-16th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541357.0,1,16,100,484520,DENV_1-brazil-BVBRC_genome_sequence,8719.44,3681.76,12401.2,105.05,44.36,149.41,149.41,83.0, sdumont6168,1041700.8
949.0,1344,84,2048080.0,147652.0,147652.0,2048080.0,2058.24,4270.08,2058.24,4270.08,1.0,0,10.0,10.0,1n-1m-16th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541358.0,1,16,100,484520,DENV_1-brazil-BVBRC_genome_sequence,8764.97,3684.88,12449.85,105.6,44.4,150.0,150.0,83.0, sdumont6168,1045787.4
949.0,1328,83,2048080.0,149632.0,149632.0,2048080.0,2058.24,4270.08,2058.24,4270.08,1.0,0,10.0,10.0,1n-1m-16th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541360.0,1,16,100,484520,DENV_1-brazil-BVBRC_genome_sequence,8735.05,3670.74,12405.79,106.52,44.77,151.29,151.29,82.0, sdumont6168,1029680.57
1184.0,1740,87,2318408.0,148020.0,148020.0,2318408.0,2058.24,4270.08,2058.24,4270.08,1.0,0,21.0,21.0,1n-1m-20th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541362.0,1,20,100,484520,DENV_1-brazil-BVBRC_genome_sequence,9520.62,3520.93,13041.56,110.7,40.94,151.65,151.65,86.0, sdumont6165,1134615.72
1185.0,1840,92,2318412.0,145928.0,145928.0,2318412.0,2457.6,4382.72,2457.6,4382.72,1.0,0,0.0,24.0,1n-1m-20th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541364.0,1,20,100,484520,DENV_1-brazil-BVBRC_genome_sequence,9960.58,3692.52,13653.1,110.67,41.03,151.7,151.7,90.0, sdumont6165,1256085.2
1186.0,1780,89,2318412.0,151916.0,151916.0,2318412.0,2058.24,4270.08,2058.24,4270.08,1.0,0,13.0,13.0,1n-1m-20th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541365.0,1,20,100,484520,DENV_1-brazil-BVBRC_genome_sequence,9771.43,3606.82,13378.25,111.04,40.99,152.03,152.03,88.0, sdumont6165,1190664.25
1186.0,2440,122,2318412.0,147764.0,147764.0,2318412.0,2058.24,4270.08,2058.24,4270.08,1.0,0,23.0,23.0,1n-1m-20th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541366.0,1,20,100,484520,DENV_1-brazil-BVBRC_genome_sequence,9757.59,3618.58,13376.17,108.42,40.21,148.62,148.62,90.0, sdumont6165,1631892.74
1784.0,1860,93,2318412.0,147960.0,147960.0,2318412.0,2263.04,4300.8,2263.04,4300.8,1.0,0,15.0,15.0,1n-1m-20th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541370.0,1,20,100,484520,DENV_1-brazil-BVBRC_genome_sequence,9972.09,3724.02,13696.11,108.39,40.48,148.87,148.87,92.0, sdumont6165,1273738.23
1302.0,1958,89,2453540.0,152056.0,152056.0,2453540.0,2058.24,4270.08,2058.24,4270.08,1.0,0,266.0,266.0,1n-1m-22th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541376.0,1,22,100,484520,DENV_1-brazil-BVBRC_genome_sequence,10511.13,3668.42,14179.55,119.44,41.69,161.13,161.13,88.0, sdumont6169,1261979.95
1305.0,2002,91,2453540.0,146180.0,146180.0,2453540.0,2058.24,4270.08,2058.24,4270.08,192.0,0,20.0,20.0,1n-1m-22th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541379.0,1,22,100,484520,DENV_1-brazil-BVBRC_genome_sequence,10525.05,3742.69,14267.74,118.26,42.05,160.31,160.31,89.0, sdumont6169,1298364.34
1891.0,2024,92,2459564.0,151748.0,151748.0,2459564.0,2283.52,4300.8,2283.52,4300.8,1.0,0,504.0,504.0,1n-1m-22th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541385.0,1,22,100,484520,DENV_1-brazil-BVBRC_genome_sequence,10024.37,3261.91,13286.28,110.16,35.85,146.0,146.0,91.0, sdumont6166,1222337.76
1304.0,1936,88,2453532.0,147984.0,147984.0,2453532.0,2058.24,4270.08,2058.24,4270.08,0.0,0,8.0,8.0,1n-1m-22th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541389.0,1,22,100,484520,DENV_1-brazil-BVBRC_genome_sequence,9881.69,3177.59,13059.28,113.58,36.52,150.11,150.11,87.0, sdumont6166,1149216.64
1304.0,1958,89,2453532.0,150180.0,150180.0,2453532.0,2058.24,4270.08,2058.24,4270.08,1.0,0,19.0,19.0,1n-1m-22th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541393.0,1,22,100,484520,DENV_1-brazil-BVBRC_genome_sequence,9884.95,3164.29,13049.24,112.33,35.96,148.29,148.29,88.0, sdumont6166,1161382.36
2316.0,2808,108,2723856.0,148284.0,148284.0,2723856.0,2283.52,4290.56,2283.52,4290.56,1.0,0,19.0,19.0,1n-1m-26th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541396.0,1,26,100,484520,DENV_1-brazil-BVBRC_genome_sequence,12072.78,5854.94,17927.72,113.89,55.24,169.13,169.13,106.0, sdumont6166,1936193.76
2315.0,2678,103,2723840.0,148168.0,148168.0,2723840.0,2283.52,4290.56,2283.52,4290.56,1.0,0,279.0,279.0,1n-1m-26th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541398.0,1,26,100,484520,DENV_1-brazil-BVBRC_genome_sequence,11631.02,5945.9,17576.93,115.16,58.87,174.03,174.03,101.0, sdumont6165,1810423.79
2317.0,2730,105,2723840.0,148268.0,148268.0,2723840.0,2283.52,4290.56,2283.52,4290.56,1.0,0,23.0,23.0,1n-1m-26th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541402.0,1,26,100,484520,DENV_1-brazil-BVBRC_genome_sequence,11827.54,6039.63,17867.17,112.64,57.52,170.16,170.16,105.0, sdumont6165,1876052.85
2316.0,2808,108,2723856.0,150316.0,150316.0,2723856.0,2283.52,4290.56,2283.52,4290.56,1.0,0,15.0,15.0,1n-1m-26th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541404.0,1,26,100,484520,DENV_1-brazil-BVBRC_genome_sequence,12040.18,6140.81,18180.99,113.59,57.93,171.52,171.52,106.0, sdumont6165,1963546.92
2315.0,2756,106,2724004.0,148380.0,148380.0,2724004.0,2283.52,4290.56,2283.52,4290.56,1.0,0,18.0,18.0,1n-1m-26th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541406.0,1,26,100,484520,DENV_1-brazil-BVBRC_genome_sequence,11832.06,6010.51,17842.58,112.69,57.24,169.93,169.93,105.0, sdumont6165,1891313.48
2494.0,3052,109,2859176.0,148532.0,148532.0,2859176.0,2263.04,4290.56,2263.04,4290.56,1.0,0,18.0,18.0,1n-1m-28th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541408.0,1,28,100,484520,DENV_1-brazil-BVBRC_genome_sequence,12170.99,7434.52,19605.51,112.69,68.84,181.53,181.53,108.0, sdumont6165,2137000.59
2494.0,2968,106,2859176.0,148736.0,148736.0,2859176.0,2283.52,4290.56,2283.52,4290.56,1.0,0,8.0,8.0,1n-1m-28th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541409.0,1,28,100,484520,DENV_1-brazil-BVBRC_genome_sequence,11794.7,7226.38,19021.08,112.33,68.82,181.15,181.15,105.0, sdumont6165,2016234.48
3327.0,3752,134,2859028.0,148268.0,148268.0,2859028.0,2488.32,4290.56,2488.32,4290.56,1.0,0,23.0,23.0,1n-1m-28th-100bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11541411.0,1,28,100,484520,DENV_1-brazil-BVBRC_genome_sequence,14952.49,8974.64,23927.13,112.42,67.48,179.9,179.9,133.0, sdumont6165,3206235.42
