AveCPU,CPUTimeRAW,ElapsedRaw,AveVMSize,MaxRSS,AveRSS,MaxVMSize,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Planned,ConsumedEnergyRaw,AvePages,MaxPages,JobName,Partition,NNodes,JobID,Processo p/ no,Thread p/ proc.,Classe,Benchmark,Zone X,Zone Y,Iterações,Grid X,Grid Y,Grid Z,Consumo de Energia P0 (J),Consumo de Energia P1 (J),Consumo de Energia Total (J),Power P0 (W),Power P1 (W),Power Total (W),Potência por nó (W),Tempo (s),NodeList,EDP
0.0,392,14,265348.0,3176.0,3176.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-28th-Bc-lu-mz,sequana_cpu_dev,1,11418279.0,1,28,B,lu-mz,4,4,250,304,208,17,1376.91,776.46,2153.37,114.74,64.71,179.45,179.45,12.0, sdumont6236,30147.18
818.0,952,34,1942276.0,752780.0,752780.0,1942276.0,1218.56,4218.88,1218.56,4218.88,1.0,0,128.0,128.0,1n-1m-28th-Cc-lu-mz,sequana_cpu_dev,1,11418281.0,1,28,C,lu-mz,4,4,250,480,320,28,4601.76,2442.36,7044.12,143.81,76.32,220.13,220.13,32.0, sdumont6236,239500.08
0.0,150,5,265348.0,3144.0,3144.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-30th-Ac-lu-mz,sequana_cpu_dev,1,11418284.0,1,30,A,lu-mz,4,4,250,128,128,16,435.48,283.91,719.39,145.16,94.64,239.8,239.8,3.0, sdumont6236,3596.95
0.0,360,12,265348.0,3184.0,3184.0,265348.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,1n-1m-30th-Bc-lu-mz,sequana_cpu_dev,1,11418287.0,1,30,B,lu-mz,4,4,250,304,208,17,1362.69,829.06,2191.75,151.41,92.12,243.53,243.53,9.0, sdumont6236,26301.0
878.0,990,33,2169200.0,754696.0,754696.0,2169200.0,1228.8,4218.88,1228.8,4218.88,4.0,0,85.0,85.0,1n-1m-30th-Cc-lu-mz,sequana_cpu_dev,1,11418290.0,1,30,C,lu-mz,4,4,250,480,320,28,4584.81,2792.25,7377.06,147.9,90.07,237.97,237.97,31.0, sdumont6236,243442.98
0.0,160,5,265348.0,3152.0,3152.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-32th-Ac-lu-mz,sequana_cpu_dev,1,11418293.0,1,32,A,lu-mz,4,4,250,128,128,16,436.46,315.9,752.36,145.49,105.3,250.79,250.79,3.0, sdumont6236,3761.8
0.0,384,12,265348.0,3052.0,3052.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-32th-Bc-lu-mz,sequana_cpu_dev,1,11418295.0,1,32,B,lu-mz,4,4,250,304,208,17,1352.57,942.6,2295.17,135.26,94.26,229.52,229.52,10.0, sdumont6236,27542.04
936.0,1056,33,1950484.0,754716.0,754716.0,1950484.0,1218.56,4218.88,1218.56,4218.88,0.0,0,46.0,46.0,1n-1m-32th-Cc-lu-mz,sequana_cpu_dev,1,11418297.0,1,32,C,lu-mz,4,4,250,480,320,28,4593.34,3180.02,7773.37,148.17,102.58,250.75,250.75,31.0, sdumont6236,256521.21
0.0,170,5,265348.0,3124.0,3124.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-34th-Ac-lu-mz,sequana_cpu_dev,1,11418299.0,1,34,A,lu-mz,4,4,250,128,128,16,441.34,352.44,793.78,147.11,117.48,264.59,264.59,3.0, sdumont6236,3968.8999999999996
0.0,408,12,265348.0,3128.0,3128.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-34th-Bc-lu-mz,sequana_cpu_dev,1,11418302.0,1,34,B,lu-mz,4,4,250,304,208,17,1347.57,1054.59,2402.17,134.76,105.46,240.22,240.22,10.0, sdumont6236,28826.04
994.0,1122,33,1737504.0,752448.0,752448.0,1737504.0,1218.56,4218.88,1218.56,4218.88,1.0,0,58.0,58.0,1n-1m-34th-Cc-lu-mz,sequana_cpu_dev,1,11418304.0,1,34,C,lu-mz,4,4,250,480,320,28,4551.66,3553.18,8104.85,146.83,114.62,261.45,261.45,31.0, sdumont6236,267460.05
0.0,180,5,265348.0,3164.0,3164.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-36th-Ac-lu-mz,sequana_cpu_dev,1,11418306.0,1,36,A,lu-mz,4,4,250,128,128,16,437.48,357.62,795.1,145.83,119.21,265.03,265.03,3.0, sdumont6236,3975.5
0.0,432,12,265348.0,3172.0,3172.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-36th-Bc-lu-mz,sequana_cpu_dev,1,11418308.0,1,36,B,lu-mz,4,4,250,304,208,17,1349.96,1112.77,2462.74,135.0,111.28,246.27,246.27,10.0, sdumont6236,29552.879999999997
1039.0,1188,33,1958720.0,753056.0,753056.0,1958720.0,1218.56,4218.88,1218.56,4218.88,1.0,0,274.0,274.0,1n-1m-36th-Cc-lu-mz,sequana_cpu_dev,1,11418310.0,1,36,C,lu-mz,4,4,250,480,320,28,4509.82,3725.15,8234.97,145.48,120.17,265.64,265.64,31.0, sdumont6236,271754.00999999995
0.0,228,6,265348.0,3148.0,3148.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-38th-Ac-lu-mz,sequana_cpu_dev,1,11418312.0,1,38,A,lu-mz,4,4,250,128,128,16,442.49,367.56,810.05,147.5,122.52,270.02,270.02,3.0, sdumont6236,4860.299999999999
0.0,456,12,265348.0,3088.0,3088.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-38th-Bc-lu-mz,sequana_cpu_dev,1,11418314.0,1,38,B,lu-mz,4,4,250,304,208,17,1335.0,1140.15,2475.15,133.5,114.02,247.52,247.52,10.0, sdumont6236,29701.800000000003
1109.0,1292,34,1968400.0,754584.0,754584.0,1968400.0,1218.56,4218.88,1218.56,4218.88,1.0,0,101.0,101.0,1n-1m-38th-Cc-lu-mz,sequana_cpu_dev,1,11418316.0,1,38,C,lu-mz,4,4,250,480,320,28,4462.96,3884.65,8347.6,143.97,125.31,269.28,269.28,31.0, sdumont6236,283818.4
0.0,240,6,265348.0,3144.0,3144.0,265348.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,1n-1m-40th-Ac-lu-mz,sequana_cpu_dev,1,11418318.0,1,40,A,lu-mz,4,4,250,128,128,16,439.57,377.34,816.92,109.89,94.34,204.23,204.23,4.0, sdumont6236,4901.5199999999995
0.0,480,12,265348.0,3060.0,3060.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-40th-Bc-lu-mz,sequana_cpu_dev,1,11418320.0,1,40,B,lu-mz,4,4,250,304,208,17,1330.16,1185.31,2515.47,133.02,118.53,251.55,251.55,10.0, sdumont6236,30185.64
0.0,1160,29,265348.0,3136.0,3136.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-40th-Cc-lu-mz,sequana_cpu_dev,1,11418322.0,1,40,C,lu-mz,4,4,250,480,320,28,3797.1,3389.68,7186.79,140.63,125.54,266.18,266.18,27.0, sdumont6236,208416.91
0.0,252,6,265348.0,3136.0,3136.0,265348.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1n-1m-42th-Ac-lu-mz,sequana_cpu_dev,1,11418324.0,1,42,A,lu-mz,4,4,250,128,128,16,436.58,383.25,819.83,145.53,127.75,273.28,273.28,3.0, sdumont6236,4918.9800000000005
0.0,504,12,265348.0,3124.0,3124.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-42th-Bc-lu-mz,sequana_cpu_dev,1,11418326.0,1,42,B,lu-mz,4,4,250,304,208,17,1321.33,1212.31,2533.64,132.13,121.23,253.36,253.36,10.0, sdumont6236,30403.68
0.0,1176,28,265348.0,3076.0,3076.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-42th-Cc-lu-mz,sequana_cpu_dev,1,11418328.0,1,42,C,lu-mz,4,4,250,480,320,28,3801.32,3442.52,7243.84,140.79,127.5,268.29,268.29,27.0, sdumont6236,202827.52000000002
0.0,264,6,265348.0,3140.0,3140.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-44th-Ac-lu-mz,sequana_cpu_dev,1,11418330.0,1,44,A,lu-mz,4,4,250,128,128,16,438.56,388.82,827.38,109.64,97.2,206.85,206.85,4.0, sdumont6236,4964.28
0.0,528,12,265348.0,3128.0,3128.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-44th-Bc-lu-mz,sequana_cpu_dev,1,11418332.0,1,44,B,lu-mz,4,4,250,304,208,17,1316.49,1242.22,2558.71,131.65,124.22,255.87,255.87,10.0, sdumont6236,30704.52
0.0,1276,29,265348.0,3136.0,3136.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-44th-Cc-lu-mz,sequana_cpu_dev,1,11418334.0,1,44,C,lu-mz,4,4,250,480,320,28,3968.57,3676.71,7645.27,146.98,136.17,283.16,283.16,27.0, sdumont6236,221712.83000000002
0.0,276,6,265348.0,3212.0,3212.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-46th-Ac-lu-mz,sequana_cpu_dev,1,11418336.0,1,46,A,lu-mz,4,4,250,128,128,16,439.7,388.41,828.11,109.93,97.1,207.03,207.03,4.0, sdumont6236,4968.66
0.0,598,13,265348.0,3220.0,3220.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-46th-Bc-lu-mz,sequana_cpu_dev,1,11418338.0,1,46,B,lu-mz,4,4,250,304,208,17,1306.08,1243.51,2549.59,118.73,113.05,231.78,231.78,11.0, sdumont6236,33144.67
0.0,1380,30,265348.0,3216.0,3216.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-46th-Cc-lu-mz,sequana_cpu_dev,1,11418340.0,1,46,C,lu-mz,4,4,250,480,320,28,3951.61,3657.2,7608.81,141.13,130.61,271.74,271.74,28.0, sdumont6236,228264.30000000002
0.0,288,6,265348.0,3120.0,3120.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-48th-Ac-lu-mz,sequana_cpu_dev,1,11418342.0,1,48,A,lu-mz,4,4,250,128,128,16,438.45,404.67,843.11,109.61,101.17,210.78,210.78,4.0, sdumont6236,5058.66
0.0,624,13,265348.0,3112.0,3112.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-48th-Bc-lu-mz,sequana_cpu_dev,1,11418344.0,1,48,B,lu-mz,4,4,250,304,208,17,1445.97,1447.25,2893.22,131.45,131.57,263.02,263.02,11.0, sdumont6236,37611.86
0.0,1440,30,265348.0,3140.0,3140.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-48th-Cc-lu-mz,sequana_cpu_dev,1,11418346.0,1,48,C,lu-mz,4,4,250,480,320,28,3939.09,3760.9,7699.99,140.68,134.32,275.0,275.0,28.0, sdumont6236,230999.69999999998
