AveCPU,CPUTimeRAW,ElapsedRaw,AveVMSize,MaxRSS,AveRSS,MaxVMSize,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Planned,ConsumedEnergyRaw,AvePages,MaxPages,JobName,Partition,NNodes,JobID,Processo p/ no,Thread p/ proc.,Bootstrap,Tamanho,Nome do Arquivo,Consumo de Energia P0 (J),Consumo de Energia P1 (J),Consumo de Energia Total (J),Power P0 (W),Power P1 (W),Power Total (W),Potência por nó (W),Tempo (s),NodeList,EDP
0.0,4224,22,265352.0,3248.0,3169.0,265352.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,4n-1m-48th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534191.0,1,48,100,187026,DENV_1-colombia-BVBRC_genome_sequence,3941.42,3971.32,7912.74,394.14,397.13,791.27,197.82,10.0, sdumont6169,174080.28
0.0,2304,12,265352.0,3216.0,3187.0,265352.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,4n-1m-48th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534192.0,1,48,100,187026,DENV_1-colombia-BVBRC_genome_sequence,3840.32,3890.46,7730.77,416.2,420.64,836.83,209.21,9.25, sdumont6169,92769.24
0.0,1920,10,265352.0,3180.0,3118.0,265352.0,0.0,0.0,0.0,0.0,12.0,0,0.0,0.0,4n-1m-48th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534195.0,1,48,100,187026,DENV_1-colombia-BVBRC_genome_sequence,3856.47,4044.97,7901.44,428.5,449.44,877.94,219.48,9.0, sdumont6168,79014.4
0.0,1920,10,265352.0,3172.0,3150.0,265352.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,4n-1m-48th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534197.0,1,48,100,187026,DENV_1-colombia-BVBRC_genome_sequence,3634.38,3674.88,7309.25,403.82,408.32,812.14,203.03,9.0, sdumont6169,73092.5
0.0,2304,12,265352.0,3152.0,3145.0,265352.0,0.0,0.0,0.0,0.0,15.0,0,0.0,0.0,4n-1m-48th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534201.0,1,48,100,187026,DENV_1-colombia-BVBRC_genome_sequence,3941.32,4071.63,8012.95,394.13,407.16,801.29,200.32,10.0, sdumont6168,96155.4
2809.0,15168,79,4218510.0,159808.0,153934.0,4221588.0,1505.28,4311.04,1515.52,4321.28,15.0,0,32.0,40.0,4n-1m-48th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534203.0,1,48,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,37095.42,38196.69,75292.12,481.76,496.06,977.82,244.45,77.0, sdumont6168,5948077.48
2812.0,15936,83,4220009.0,155876.0,153341.0,4221592.0,1505.28,4311.04,1515.52,4321.28,12.0,0,32.0,48.0,4n-1m-48th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534205.0,1,48,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,38228.51,39423.9,77652.41,477.86,492.8,970.66,242.66,80.0, sdumont6168,6445150.03
2748.0,14400,75,4218533.0,159960.0,154306.0,4221588.0,1515.52,4311.04,1515.52,4311.04,1.0,0,418.0,598.0,4n-1m-48th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534207.0,1,48,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,34260.58,34492.95,68753.53,462.98,466.12,929.1,232.28,74.0, sdumont6169,5156514.75
2810.0,15168,79,4218503.0,159668.0,152693.0,4221588.0,1515.52,4321.28,1515.52,4331.52,15.0,0,35.0,40.0,4n-1m-48th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534210.0,1,48,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,37226.08,38278.64,75504.72,483.46,497.13,980.58,245.15,77.0, sdumont6169,5964872.88
2811.0,12864,67,4219937.0,156268.0,152872.0,4227148.0,1515.52,4321.28,1515.52,4331.52,13.0,0,31.0,38.0,4n-1m-48th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534215.0,1,48,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,31327.76,32067.84,63395.6,474.66,485.88,960.54,240.13,66.0, sdumont6169,4247505.2
1.0,352,22,524643.0,144652.0,37673.5,1120688.0,614.4,2119.68,1280.0,4249.6,1.0,0,0.0,0.0,4n-2m-2th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534219.0,2,2,100,187026,DENV_1-colombia-BVBRC_genome_sequence,468.65,463.73,932.38,234.33,231.87,466.19,116.55,2.0, sdumont6169,20512.36
0.0,80,5,338522.5,6516.0,3924.5,662456.0,614.4,2119.68,1239.04,4249.6,1.0,0,0.0,0.0,4n-2m-2th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534224.0,2,2,100,187026,DENV_1-colombia-BVBRC_genome_sequence,486.08,492.04,978.12,243.04,246.02,489.06,122.27,2.0, sdumont6169,4890.6
1.0,80,5,502713.0,144972.0,38809.0,1120676.0,614.4,2119.68,1239.04,4249.6,12.0,0,0.0,0.0,4n-2m-2th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534227.0,2,2,100,187026,DENV_1-colombia-BVBRC_genome_sequence,456.53,487.81,944.34,152.18,162.6,314.78,78.69,3.0, sdumont6168,4721.7
1.0,80,5,466334.5,134480.0,20261.0,1108372.0,604.16,2109.44,1249.28,4249.6,13.0,0,0.0,0.0,4n-2m-2th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534230.0,2,2,100,187026,DENV_1-colombia-BVBRC_genome_sequence,424.33,449.65,873.97,106.08,112.41,218.49,54.62,4.0, sdumont6168,4369.85
0.0,64,4,421908.0,144904.0,21319.0,1120696.0,604.16,2119.68,1239.04,4249.6,13.0,0,0.0,0.0,4n-2m-2th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534232.0,2,2,100,187026,DENV_1-colombia-BVBRC_genome_sequence,490.26,527.83,1018.1,245.13,263.92,509.05,127.26,2.0, sdumont6168,4072.4
8.0,352,22,415935.0,134872.0,30477.5,1108532.0,665.6,2170.88,1597.44,4536.32,15.0,0,0.0,0.0,4n-2m-2th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534234.0,2,2,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,4538.46,4840.74,9379.2,216.12,230.51,446.63,111.66,21.0, sdumont6168,206342.4
12.0,320,20,470665.0,145060.0,50295.0,1120832.0,655.36,2170.88,1587.2,4536.32,14.0,0,0.0,0.0,4n-2m-2th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534238.0,2,2,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,4157.29,4405.71,8563.0,230.96,244.76,475.72,118.93,18.0, sdumont6168,171260.0
13.0,352,22,607093.0,145080.0,55038.0,1120816.0,706.56,2170.88,1597.44,4536.32,12.0,0,0.0,0.0,4n-2m-2th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534240.0,2,2,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,4511.69,4804.0,9315.7,225.58,240.2,465.78,116.45,20.0, sdumont6168,204945.4
8.0,304,19,471314.5,144696.0,38652.5,1120836.0,686.08,2170.88,1607.68,4546.56,13.0,0,0.0,0.0,4n-2m-2th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534243.0,2,2,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,4133.14,4421.99,8555.13,243.13,260.12,503.24,125.81,17.0, sdumont6168,162547.46999999997
16.0,320,20,636544.0,144944.0,72548.0,1120824.0,645.12,2140.16,1320.96,4270.08,13.0,0,0.0,0.0,4n-2m-2th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534245.0,2,2,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,4112.28,4378.76,8491.04,216.44,230.46,446.9,111.72,19.0, sdumont6168,169820.80000000002
2.0,128,4,408334.0,131376.0,21422.0,803664.0,604.16,2109.44,1269.76,4229.12,13.0,0,0.0,2.0,4n-2m-4th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534250.0,2,4,100,187026,DENV_1-colombia-BVBRC_genome_sequence,527.68,554.01,1081.69,175.89,184.67,360.56,90.14,3.0, sdumont6168,4326.76
3.0,96,3,525251.5,145000.0,54284.0,1255732.0,604.16,2109.44,1228.8,4249.6,14.0,0,0.0,1.0,4n-2m-4th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534255.0,2,4,100,187026,DENV_1-colombia-BVBRC_genome_sequence,547.71,574.2,1121.91,273.85,287.1,560.95,140.24,2.0, sdumont6168,3365.7300000000005
3.0,128,4,577158.0,134560.0,52051.0,1243448.0,604.16,2109.44,1208.32,4218.88,15.0,0,0.0,1.0,4n-2m-4th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534257.0,2,4,100,187026,DENV_1-colombia-BVBRC_genome_sequence,561.51,601.14,1162.65,187.17,200.38,387.55,96.89,3.0, sdumont6168,4650.6
19.0,480,15,525279.5,145016.0,54300.0,1255848.0,614.4,2140.16,1300.48,4270.08,13.0,0,0.0,0.0,4n-2m-4th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534261.0,2,4,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,3714.16,3918.28,7632.44,270.2,284.89,555.09,138.77,13.75, sdumont6168,114486.6
6.0,544,17,470617.5,146924.0,21925.5,1255700.0,870.4,2170.88,3041.28,4536.32,2.0,0,0.0,0.0,4n-2m-4th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534263.0,2,4,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,4199.11,4403.48,8602.59,279.94,293.57,573.51,143.38,15.0, sdumont6169,146244.03
6.0,512,16,334711.0,141932.0,20639.0,816032.0,849.92,2170.88,3051.52,4546.56,2.0,0,0.0,1.0,4n-2m-4th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534266.0,2,4,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,3723.54,3909.03,7632.57,265.97,279.22,545.18,136.3,14.0, sdumont6169,122121.12
13.0,512,16,616388.0,147460.0,40040.5,1272680.0,849.92,2170.88,2836.48,4536.32,4.0,0,0.0,1.0,4n-2m-4th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534268.0,2,4,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,3731.13,3926.85,7657.98,266.51,280.49,547.0,136.75,14.0, sdumont6169,122527.68
6.0,544,17,492533.0,147584.0,22042.0,1272732.0,870.4,2170.88,3010.56,4536.32,1.0,0,0.0,0.0,4n-2m-4th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534270.0,2,4,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,3928.62,4116.42,8045.04,245.54,257.28,502.82,125.7,16.0, sdumont6169,136765.68
1.0,240,5,430034.5,144872.0,21144.0,1390876.0,665.6,2119.68,1720.32,4249.6,1.0,0,0.0,0.0,4n-2m-6th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534279.0,2,6,100,187026,DENV_1-colombia-BVBRC_genome_sequence,525.23,546.49,1071.71,175.08,182.16,357.24,89.31,3.0, sdumont6169,5358.55
8.0,288,6,716099.0,151384.0,71715.0,1399200.0,593.92,2119.68,1218.56,4249.6,31.0,0,1.0,5.0,4n-2m-6th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534283.0,2,6,100,187026,DENV_1-colombia-BVBRC_genome_sequence,1033.06,1067.31,2100.37,233.14,241.18,474.32,118.58,4.5, sdumont6168,12602.22
27.0,720,15,709438.0,145392.0,55346.0,1390940.0,675.84,2170.88,1536.0,4536.32,32.0,0,0.0,1.0,4n-2m-6th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534286.0,2,6,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,3864.15,4016.6,7880.75,286.27,298.07,584.34,146.08,13.5, sdumont6168,118211.25
35.0,672,14,759333.0,145388.0,60956.0,1391244.0,655.36,2170.88,1536.0,4536.32,31.0,0,0.0,2.0,4n-2m-6th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534287.0,2,6,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,3834.6,3972.62,7807.22,306.51,317.65,624.17,156.04,12.5, sdumont6168,109301.08
9.0,720,15,476648.0,147268.0,21940.5,1390940.0,696.32,2170.88,1617.92,4546.56,32.0,0,0.0,1.0,4n-2m-6th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534290.0,2,6,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,4219.91,4401.6,8621.52,318.97,332.85,651.83,162.96,13.25, sdumont6168,129322.8
35.0,672,14,771636.0,145308.0,72448.5,1390936.0,665.6,2170.88,1556.48,4536.32,20.0,0,0.0,3.0,4n-2m-6th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534292.0,2,6,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,3663.92,3815.52,7479.43,281.84,293.5,575.34,143.84,13.0, sdumont6168,104712.02
26.0,624,13,632471.0,145460.0,56063.0,1390940.0,655.36,2170.88,1536.0,4536.32,20.0,0,0.0,3.0,4n-2m-6th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534294.0,2,6,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,3595.65,3723.65,7319.3,294.05,304.65,598.7,149.68,12.25, sdumont6168,95150.9
6.0,256,4,732109.0,149224.0,51077.0,1534404.0,604.16,2119.68,1218.56,4249.6,20.0,0,1.0,7.0,4n-2m-8th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534297.0,2,8,100,187026,DENV_1-colombia-BVBRC_genome_sequence,691.11,739.03,1430.14,319.31,340.72,660.03,165.01,2.25, sdumont6168,5720.56
11.0,320,5,839186.0,145628.0,72688.0,1526096.0,604.16,2119.68,1239.04,4249.6,17.0,0,0.0,3.0,4n-2m-8th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534308.0,2,8,100,187026,DENV_1-colombia-BVBRC_genome_sequence,702.92,749.38,1452.29,189.91,203.81,393.71,98.43,3.75, sdumont6168,7261.45
23.0,832,13,469030.0,141948.0,36844.5,1086212.0,645.12,2170.88,1536.0,4536.32,17.0,0,1.0,5.0,4n-2m-8th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534311.0,2,8,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,3868.21,4081.41,7949.63,322.35,340.12,662.47,165.62,12.0, sdumont6168,103345.19
23.0,832,13,624817.0,145116.0,39010.5,1526004.0,624.64,2140.16,1280.0,4270.08,18.0,0,0.0,2.0,4n-2m-8th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534314.0,2,8,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,3962.89,4060.82,8023.71,330.24,338.4,668.64,167.16,12.0, sdumont6169,104308.23
24.0,896,14,575035.5,149300.0,34233.5,1526096.0,675.84,2170.88,1556.48,4536.32,17.0,0,0.0,3.0,4n-2m-8th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534316.0,2,8,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,4095.11,4249.2,8344.32,315.01,326.86,641.87,160.47,13.0, sdumont6167,116820.48
35.0,960,15,681629.0,149436.0,55806.5,1526092.0,655.36,2170.88,1546.24,4536.32,16.0,0,1.0,6.0,4n-2m-8th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534318.0,2,8,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,3977.47,4094.32,8071.79,331.46,341.19,672.65,168.16,12.0, sdumont6167,121076.85
33.0,832,13,738694.5,151608.0,56464.0,1534456.0,665.6,2170.88,1495.04,4536.32,15.0,0,0.0,2.0,4n-2m-8th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534319.0,2,8,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,3974.71,4172.77,8147.47,361.34,379.34,740.68,185.17,11.0, sdumont6167,105917.11
5.0,320,4,560385.5,151288.0,39007.5,1669588.0,604.16,2119.68,1218.56,4249.6,55.0,0,0.0,2.0,4n-2m-10th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534321.0,2,10,100,187026,DENV_1-colombia-BVBRC_genome_sequence,729.58,754.28,1483.86,243.19,251.43,494.62,123.65,3.0, sdumont6167,5935.44
6.0,400,5,659775.5,150576.0,38329.0,1661204.0,614.4,2119.68,1239.04,4249.6,17.0,0,1.0,6.0,4n-2m-10th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534330.0,2,10,100,187026,DENV_1-colombia-BVBRC_genome_sequence,771.26,797.51,1568.77,257.09,265.84,522.92,130.73,3.0, sdumont6167,7843.85
46.0,1200,15,785737.0,145232.0,54159.5,1661212.0,665.6,2170.88,1556.48,4536.32,16.0,0,1.0,4.0,4n-2m-10th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534335.0,2,10,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,5004.18,5119.19,10123.37,357.44,365.66,723.1,180.77,14.0, sdumont6167,151850.55000000002
29.0,1120,14,614340.5,147448.0,39008.5,1661308.0,675.84,2170.88,1536.0,4536.32,18.0,0,1.0,8.0,4n-2m-10th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534338.0,2,10,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,4285.96,4362.65,8648.6,350.49,356.89,707.38,176.84,12.25, sdumont6167,121080.4
72.0,1360,17,903695.0,145308.0,70010.5,1661308.0,634.88,2140.16,1310.72,4270.08,16.0,0,1.0,6.0,4n-2m-10th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534339.0,2,10,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,5914.39,6041.85,11956.24,369.65,377.62,747.26,186.82,16.0, sdumont6167,203256.08
58.0,1120,14,962800.0,149360.0,74235.0,1661300.0,665.6,2170.88,1546.24,4536.32,16.0,0,2.0,5.0,4n-2m-10th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534342.0,2,10,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,4186.97,4319.13,8506.1,335.99,346.63,682.62,170.65,12.5, sdumont6167,119085.4
59.0,1120,14,905254.5,145520.0,72056.5,1661336.0,655.36,2170.88,1536.0,4536.32,15.0,0,1.0,7.0,4n-2m-10th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534345.0,2,10,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,4146.96,4281.0,8427.96,345.58,356.75,702.33,175.58,12.0, sdumont6167,117991.44
21.0,672,7,791332.0,149480.0,41744.5,1804740.0,604.16,2119.68,1239.04,4249.6,52.0,0,2.0,9.0,4n-2m-12th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534350.0,2,12,100,187026,DENV_1-colombia-BVBRC_genome_sequence,1590.79,1641.24,3232.03,265.13,273.54,538.67,134.67,6.0, sdumont6167,22624.210000000003
6.0,288,3,806699.0,145292.0,55365.5,1784064.0,604.16,2109.44,1218.56,4218.88,15.0,0,1.0,4.0,4n-2m-12th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534352.0,2,12,100,187026,DENV_1-colombia-BVBRC_genome_sequence,652.07,719.2,1371.27,326.04,359.6,685.64,171.41,2.0, sdumont6167,4113.81
13.0,480,5,920424.0,150544.0,72677.5,1804772.0,593.92,2119.68,1208.32,4249.6,16.0,0,2.0,8.0,4n-2m-12th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534355.0,2,12,100,187026,DENV_1-colombia-BVBRC_genome_sequence,794.76,839.37,1634.13,366.12,386.52,752.65,188.16,2.25, sdumont6167,8170.650000000001
66.0,1632,17,838997.0,149628.0,57032.5,1796396.0,686.08,2170.88,1525.76,4536.32,15.0,0,2.0,8.0,4n-2m-12th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534359.0,2,12,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,5962.41,6346.69,12309.09,372.65,396.67,769.32,192.33,16.0, sdumont6167,209254.53
41.0,1536,16,673380.0,151584.0,39903.0,1804776.0,675.84,2170.88,1515.52,4536.32,1.0,0,1.0,9.0,4n-2m-12th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534361.0,2,12,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,5241.53,5521.83,10763.36,349.44,368.12,717.56,179.39,15.0, sdumont6167,172213.76
64.0,1632,17,778669.0,149472.0,51296.0,1796364.0,665.6,2170.88,1525.76,4536.32,1.0,0,2.0,10.0,4n-2m-12th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534365.0,2,12,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,5886.13,6259.77,12145.9,386.54,411.0,797.54,199.38,15.25, sdumont6167,206480.3
83.0,1632,17,1058258.0,149804.0,74823.5,2019180.0,675.84,2170.88,1515.52,4536.32,1.0,0,4.0,15.0,4n-2m-12th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534367.0,2,12,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,5497.37,5802.87,11300.24,392.67,414.49,807.16,201.79,14.0, sdumont6167,192104.08
68.0,1632,17,839048.0,150004.0,56017.5,1805072.0,686.08,2170.88,1525.76,4536.32,1.0,0,1.0,7.0,4n-2m-12th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534369.0,2,12,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,6037.12,6431.99,12469.11,377.32,402.0,779.32,194.83,16.0, sdumont6167,211974.87
16.0,448,4,959364.5,148676.0,47146.0,1931692.0,604.16,2119.68,1239.04,4249.6,22.0,0,4.0,10.0,4n-2m-14th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534382.0,2,14,100,187026,DENV_1-colombia-BVBRC_genome_sequence,825.93,864.78,1690.71,275.31,288.26,563.57,140.89,3.0, sdumont6167,6762.84
82.0,2016,18,858072.5,153536.0,27052.5,1939968.0,696.32,2170.88,1597.44,4536.32,16.0,0,2.0,8.0,4n-2m-14th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534385.0,2,14,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,6617.1,6866.35,13483.45,389.24,403.9,793.14,198.29,17.0, sdumont6167,242702.1
72.0,1792,16,832131.0,149648.0,54424.0,1931556.0,665.6,2170.88,1556.48,4536.32,17.0,0,4.0,17.0,4n-2m-14th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534388.0,2,14,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,5284.62,5445.32,10729.94,352.31,363.02,715.33,178.83,15.0, sdumont6167,171679.04
94.0,1792,16,1040416.5,149372.0,72127.0,1931520.0,665.6,2170.88,1556.48,4536.32,17.0,0,6.0,18.0,4n-2m-14th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534390.0,2,14,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,5189.82,5327.48,10517.3,358.65,367.64,726.28,181.57,14.5, sdumont6167,168276.8
80.0,2016,18,888651.5,145588.0,55272.0,1931668.0,686.08,2170.88,1566.72,4536.32,19.0,0,2.0,9.0,4n-2m-14th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534393.0,2,14,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,6173.13,6338.44,12511.58,385.82,396.15,781.97,195.49,16.0, sdumont6167,225208.44
51.0,1904,17,682483.0,151956.0,39077.5,1940080.0,675.84,2170.88,1536.0,4536.32,19.0,0,2.0,9.0,4n-2m-14th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534395.0,2,14,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,6118.29,6306.93,12425.22,407.89,420.46,828.35,207.09,15.0, sdumont6167,211228.74
17.0,512,4,1112684.0,150460.0,74051.0,2075148.0,593.92,2119.68,1187.84,4249.6,18.0,0,6.0,15.0,4n-2m-16th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534397.0,2,16,100,187026,DENV_1-colombia-BVBRC_genome_sequence,814.1,852.51,1666.61,407.05,426.25,833.31,208.33,2.0, sdumont6167,6666.44
8.0,640,5,715207.0,150504.0,37722.0,2075144.0,604.16,2119.68,1218.56,4249.6,17.0,0,3.0,16.0,4n-2m-16th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534402.0,2,16,100,187026,DENV_1-colombia-BVBRC_genome_sequence,780.0,837.34,1617.34,260.0,279.11,539.11,134.78,3.0, sdumont6166,8086.7
17.0,512,4,1054568.0,146596.0,72394.5,2066884.0,604.16,2119.68,1249.28,4249.6,1.0,0,6.0,20.0,4n-2m-16th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534407.0,2,16,100,187026,DENV_1-colombia-BVBRC_genome_sequence,808.89,864.08,1672.96,269.63,288.03,557.65,139.41,3.0, sdumont6166,6691.84
60.0,2176,17,660726.0,146600.0,38931.0,2066740.0,645.12,2140.16,1320.96,4280.32,1.0,0,3.0,19.0,4n-2m-16th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534409.0,2,16,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,6190.48,6478.85,12669.34,386.91,404.93,791.83,197.96,16.0, sdumont6166,215378.78
99.0,2432,19,964925.5,149920.0,56781.5,2075300.0,686.08,2170.88,1546.24,4536.32,1.0,0,3.0,13.0,4n-2m-16th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11534412.0,2,16,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,6998.94,7353.05,14352.0,388.83,408.5,797.33,199.33,18.0, sdumont6166,272688.0
